PHARE DE L'ÎLE DES ŒUFS: TOUS LES JOURS LA TEMPÉRATURE ET SALINITÉ DE SURFACE DE LA MER,,,,
"DATE
(AAAA-MM-JJ)","DEGRÉ DE SALINITÉ  
(USP)","TEMPÉRATURE 
( C )","LATITUDE
(DEGRÉS DÉCIMAUX)","LONGITUDE
(DEGRÉS DÉCIMAUX)"
5/2/1985,31.5,8,51.2498,-127.835
5/3/1985,31.4,7.8,51.2498,-127.835
5/4/1985,31.2,8,51.2498,-127.835
5/5/1985,31.9,8.2,51.2498,-127.835
5/6/1985,31,8.2,51.2498,-127.835
5/7/1985,31.4,8.7,51.2498,-127.835
5/8/1985,31.6,9,51.2498,-127.835
5/9/1985,31.4,8.9,51.2498,-127.835
5/10/1985,31.2,8.8,51.2498,-127.835
5/11/1985,30.8,8.4,51.2498,-127.835
5/12/1985,31,8,51.2498,-127.835
5/13/1985,31.5,8.1,51.2498,-127.835
5/14/1985,31.1,8.2,51.2498,-127.835
5/15/1985,31.1,8.5,51.2498,-127.835
5/16/1985,31.6,8.6,51.2498,-127.835
5/17/1985,30.8,9.6,51.2498,-127.835
5/18/1985,30.6,9.9,51.2498,-127.835
5/19/1985,30.8,10,51.2498,-127.835
5/20/1985,29.7,10.5,51.2498,-127.835
5/21/1985,30.6,10,51.2498,-127.835
5/22/1985,30.7,10.8,51.2498,-127.835
5/23/1985,30.4,12,51.2498,-127.835
5/24/1985,28.6,12.4,51.2498,-127.835
5/25/1985,29.7,10,51.2498,-127.835
5/26/1985,28.1,10.1,51.2498,-127.835
5/27/1985,28,12.4,51.2498,-127.835
5/28/1985,24.7,11.4,51.2498,-127.835
5/29/1985,28.5,10.7,51.2498,-127.835
5/30/1985,25.8,11.4,51.2498,-127.835
5/31/1985,31,9.8,51.2498,-127.835
6/1/1985,29.5,11,51.2498,-127.835
6/2/1985,28.5,12.3,51.2498,-127.835
6/3/1985,30.3,11,51.2498,-127.835
6/4/1985,28.8,11.2,51.2498,-127.835
6/5/1985,28.9,11.5,51.2498,-127.835
6/6/1985,28.9,11.7,51.2498,-127.835
6/7/1985,29,11.9,51.2498,-127.835
6/8/1985,29.7,12.2,51.2498,-127.835
6/9/1985,28.9,11.8,51.2498,-127.835
6/10/1985,29.4,10.6,51.2498,-127.835
6/11/1985,30.3,10.8,51.2498,-127.835
6/12/1985,29.9,10.7,51.2498,-127.835
6/13/1985,29.9,10.7,51.2498,-127.835
6/14/1985,29.7,10.7,51.2498,-127.835
6/15/1985,29.8,11.2,51.2498,-127.835
6/16/1985,29.9,11.8,51.2498,-127.835
6/17/1985,29.7,12.9,51.2498,-127.835
6/18/1985,25.9,14,51.2498,-127.835
6/19/1985,29.9,11.1,51.2498,-127.835
6/20/1985,31.2,10.9,51.2498,-127.835
6/21/1985,28.8,12.1,51.2498,-127.835
6/22/1985,28.9,11.5,51.2498,-127.835
6/23/1985,29.1,11.1,51.2498,-127.835
6/24/1985,29.4,10.7,51.2498,-127.835
6/25/1985,25.6,12.1,51.2498,-127.835
6/26/1985,28.8,11.7,51.2498,-127.835
6/27/1985,27.8,12.8,51.2498,-127.835
6/28/1985,27.7,12.7,51.2498,-127.835
6/29/1985,27.7,12.9,51.2498,-127.835
6/30/1985,26.4,13,51.2498,-127.835
7/1/1985,27.4,13,51.2498,-127.835
7/2/1985,27.2,13.9,51.2498,-127.835
7/3/1985,23.8,15,51.2498,-127.835
7/4/1985,28.6,12.3,51.2498,-127.835
7/5/1985,28.1,12.9,51.2498,-127.835
7/6/1985,28.6,14.9,51.2498,-127.835
7/7/1985,29.4,14.7,51.2498,-127.835
7/8/1985,28.8,14.9,51.2498,-127.835
7/9/1985,28.1,15.1,51.2498,-127.835
7/10/1985,28.8,14.8,51.2498,-127.835
7/11/1985,27.1,14.9,51.2498,-127.835
7/12/1985,27.4,14.8,51.2498,-127.835
7/13/1985,26.9,13.8,51.2498,-127.835
7/14/1985,28.9,12.9,51.2498,-127.835
7/15/1985,29.1,13.2,51.2498,-127.835
7/16/1985,29.4,13.7,51.2498,-127.835
7/17/1985,29.7,13.5,51.2498,-127.835
7/18/1985,29.4,13.8,51.2498,-127.835
7/19/1985,29.3,14,51.2498,-127.835
7/20/1985,29.1,14.2,51.2498,-127.835
7/21/1985,29.8,14,51.2498,-127.835
7/22/1985,29.3,15.7,51.2498,-127.835
7/23/1985,28.2,14,51.2498,-127.835
7/24/1985,28.9,14.8,51.2498,-127.835
7/25/1985,28.5,13.5,51.2498,-127.835
7/26/1985,30.4,12.2,51.2498,-127.835
7/27/1985,31.1,12,51.2498,-127.835
7/28/1985,30.7,12,51.2498,-127.835
7/29/1985,29.9,12.2,51.2498,-127.835
7/30/1985,30.4,12.3,51.2498,-127.835
7/31/1985,30.3,12.7,51.2498,-127.835
8/1/1985,31.1,12.5,51.2498,-127.835
8/2/1985,30.7,11.9,51.2498,-127.835
8/3/1985,30.3,12.5,51.2498,-127.835
8/4/1985,31.1,11.8,51.2498,-127.835
8/5/1985,31.8,11.9,51.2498,-127.835
8/6/1985,31.4,11.7,51.2498,-127.835
8/7/1985,31.1,12.2,51.2498,-127.835
8/8/1985,29,12.8,51.2498,-127.835
8/9/1985,29.4,12.9,51.2498,-127.835
8/10/1985,31.4,11.3,51.2498,-127.835
8/11/1985,31.2,11.2,51.2498,-127.835
8/12/1985,31.9,10,51.2498,-127.835
8/13/1985,31.9,10.2,51.2498,-127.835
8/14/1985,31.6,10.2,51.2498,-127.835
8/15/1985,31.8,10.9,51.2498,-127.835
8/16/1985,31.9,11.4,51.2498,-127.835
8/17/1985,32,10.5,51.2498,-127.835
8/18/1985,31.6,11,51.2498,-127.835
8/19/1985,31.9,11.3,51.2498,-127.835
8/20/1985,31.6,11.5,51.2498,-127.835
8/21/1985,31.8,11.5,51.2498,-127.835
8/22/1985,31.1,13.6,51.2498,-127.835
8/23/1985,31,12.8,51.2498,-127.835
8/24/1985,31.4,11,51.2498,-127.835
8/25/1985,31.8,10,51.2498,-127.835
8/26/1985,31.9,10,51.2498,-127.835
8/27/1985,32.8,11,51.2498,-127.835
8/28/1985,31.4,11.5,51.2498,-127.835
8/29/1985,31.6,11.4,51.2498,-127.835
8/30/1985,32.1,10.3,51.2498,-127.835
8/31/1985,31.6,11.2,51.2498,-127.835
9/1/1985,31.6,10.9,51.2498,-127.835
9/2/1985,31.4,11,51.2498,-127.835
9/3/1985,31.6,11.1,51.2498,-127.835
9/4/1985,31.9,10.1,51.2498,-127.835
9/5/1985,31.9,10.3,51.2498,-127.835
9/6/1985,32,9.7,51.2498,-127.835
9/7/1985,32.1,9.7,51.2498,-127.835
9/8/1985,30.2,11.2,51.2498,-127.835
9/9/1985,29.1,11.7,51.2498,-127.835
9/10/1985,31.6,10.2,51.2498,-127.835
9/11/1985,31.9,10.6,51.2498,-127.835
9/12/1985,31.5,10.9,51.2498,-127.835
9/13/1985,31.4,11,51.2498,-127.835
9/14/1985,31.5,11.6,51.2498,-127.835
9/15/1985,31.6,10.2,51.2498,-127.835
9/16/1985,31.6,9.9,51.2498,-127.835
9/17/1985,31.6,10,51.2498,-127.835
9/18/1985,31.8,9.8,51.2498,-127.835
9/19/1985,32,9.9,51.2498,-127.835
9/20/1985,32,9.8,51.2498,-127.835
9/21/1985,32.1,9.8,51.2498,-127.835
9/22/1985,31.6,9.8,51.2498,-127.835
9/23/1985,31.8,10,51.2498,-127.835
9/24/1985,31.4,10.7,51.2498,-127.835
9/25/1985,31.5,10.3,51.2498,-127.835
9/26/1985,31.6,10.5,51.2498,-127.835
9/27/1985,32,10.3,51.2498,-127.835
9/28/1985,32.3,10.2,51.2498,-127.835
9/29/1985,32,9.8,51.2498,-127.835
9/30/1985,32.1,9.5,51.2498,-127.835
10/1/1985,32,9.6,51.2498,-127.835
10/2/1985,32,9.8,51.2498,-127.835
10/3/1985,32,9.6,51.2498,-127.835
10/4/1985,32,10,51.2498,-127.835
10/5/1985,31.5,10.9,51.2498,-127.835
10/6/1985,31.9,10,51.2498,-127.835
10/7/1985,31.6,9.4,51.2498,-127.835
10/8/1985,32,9.1,51.2498,-127.835
10/9/1985,31.9,8.9,51.2498,-127.835
10/10/1985,31.8,8.9,51.2498,-127.835
10/11/1985,32,9,51.2498,-127.835
10/12/1985,31.8,8.9,51.2498,-127.835
10/13/1985,31.9,9,51.2498,-127.835
10/14/1985,31.9,9.5,51.2498,-127.835
10/15/1985,31.9,9.4,51.2498,-127.835
10/16/1985,31.9,9.2,51.2498,-127.835
10/17/1985,31.8,9,51.2498,-127.835
10/18/1985,31.8,9,51.2498,-127.835
10/19/1985,31.9,8.8,51.2498,-127.835
10/20/1985,32.1,9,51.2498,-127.835
10/21/1985,31.8,8.9,51.2498,-127.835
10/22/1985,31.5,8.7,51.2498,-127.835
10/23/1985,31.9,8.8,51.2498,-127.835
10/24/1985,31.5,8.7,51.2498,-127.835
10/25/1985,31.1,8.6,51.2498,-127.835
10/26/1985,31.4,8.7,51.2498,-127.835
10/27/1985,31.6,8.6,51.2498,-127.835
10/28/1985,31.9,8.7,51.2498,-127.835
10/29/1985,31.5,8.6,51.2498,-127.835
10/30/1985,31.6,8.8,51.2498,-127.835
10/31/1985,31.5,8.8,51.2498,-127.835
11/1/1985,31.5,8.8,51.2498,-127.835
11/2/1985,31.5,8.7,51.2498,-127.835
11/3/1985,31.4,8.7,51.2498,-127.835
11/4/1985,31.4,8.3,51.2498,-127.835
11/5/1985,31.2,8.2,51.2498,-127.835
11/6/1985,31.4,8.3,51.2498,-127.835
11/7/1985,31.2,7.9,51.2498,-127.835
11/8/1985,31,7.9,51.2498,-127.835
11/9/1985,30.7,7.1,51.2498,-127.835
11/10/1985,31.2,7.3,51.2498,-127.835
11/11/1985,31.1,7.5,51.2498,-127.835
11/12/1985,31.4,7.7,51.2498,-127.835
11/13/1985,31.1,7.8,51.2498,-127.835
11/14/1985,31.4,8,51.2498,-127.835
11/15/1985,31.6,8,51.2498,-127.835
11/16/1985,31.5,8.1,51.2498,-127.835
11/17/1985,31.4,7.2,51.2498,-127.835
11/18/1985,31.5,7.5,51.2498,-127.835
11/19/1985,31.5,6.9,51.2498,-127.835
11/20/1985,31.5,6.9,51.2498,-127.835
11/21/1985,31.6,7,51.2498,-127.835
11/22/1985,31.6,5.2,51.2498,-127.835
11/23/1985,31.8,6.5,51.2498,-127.835
11/24/1985,31.6,6.9,51.2498,-127.835
11/25/1985,31.6,5.6,51.2498,-127.835
11/26/1985,31.6,4.8,51.2498,-127.835
11/27/1985,31.8,4.6,51.2498,-127.835
11/28/1985,31.8,5.8,51.2498,-127.835
11/29/1985,31.5,4.8,51.2498,-127.835
11/30/1985,31.6,5.8,51.2498,-127.835
12/1/1985,31.8,6,51.2498,-127.835
12/2/1985,31.6,5.9,51.2498,-127.835
12/3/1985,31.8,6.5,51.2498,-127.835
12/4/1985,31.9,7,51.2498,-127.835
12/5/1985,32,6.9,51.2498,-127.835
12/6/1985,32,7,51.2498,-127.835
12/7/1985,31.9,7,51.2498,-127.835
12/8/1985,31.8,6.8,51.2498,-127.835
12/9/1985,31.9,6.7,51.2498,-127.835
12/10/1985,31.8,6.8,51.2498,-127.835
12/11/1985,31.8,6.8,51.2498,-127.835
12/12/1985,31.8,6.9,51.2498,-127.835
12/13/1985,31.8,6.9,51.2498,-127.835
12/14/1985,31.9,6.9,51.2498,-127.835
12/15/1985,31.9,7,51.2498,-127.835
12/16/1985,31.9,7,51.2498,-127.835
12/17/1985,31.9,7.1,51.2498,-127.835
12/18/1985,31.9,7.1,51.2498,-127.835
12/19/1985,31.8,6.9,51.2498,-127.835
12/20/1985,31.8,6.9,51.2498,-127.835
12/21/1985,31.9,7,51.2498,-127.835
12/22/1985,31.9,7,51.2498,-127.835
12/23/1985,31.8,6.9,51.2498,-127.835
12/24/1985,32.1,6.8,51.2498,-127.835
12/25/1985,31.8,6.8,51.2498,-127.835
12/26/1985,31.9,6.7,51.2498,-127.835
12/27/1985,31.8,6.4,51.2498,-127.835
12/28/1985,32,6.8,51.2498,-127.835
12/29/1985,32.1,6.9,51.2498,-127.835
12/30/1985,31.8,6.8,51.2498,-127.835
12/31/1985,31.9,6.8,51.2498,-127.835
1/1/1986,31.9,6.9,51.2498,-127.835
1/2/1986,31.9,6.8,51.2498,-127.835
1/3/1986,32,6.7,51.2498,-127.835
1/4/1986,31.9,6.7,51.2498,-127.835
1/5/1986,31.9,6.7,51.2498,-127.835
1/6/1986,31.8,6.7,51.2498,-127.835
1/7/1986,31.8,6.8,51.2498,-127.835
1/8/1986,31.8,6.9,51.2498,-127.835
1/9/1986,32,6.9,51.2498,-127.835
1/10/1986,31.9,7,51.2498,-127.835
1/11/1986,31.9,7,51.2498,-127.835
1/12/1986,31.6,7.3,51.2498,-127.835
1/13/1986,31.9,7.1,51.2498,-127.835
1/14/1986,31.8,7,51.2498,-127.835
1/15/1986,31.9,7,51.2498,-127.835
1/16/1986,31.8,7.1,51.2498,-127.835
1/17/1986,31.8,6.9,51.2498,-127.835
1/18/1986,31.6,7.1,51.2498,-127.835
1/19/1986,31.6,6.9,51.2498,-127.835
1/20/1986,31.5,6.8,51.2498,-127.835
1/21/1986,31.6,6.8,51.2498,-127.835
1/22/1986,31.6,6.9,51.2498,-127.835
1/23/1986,31.8,7,51.2498,-127.835
1/24/1986,31.8,6.7,51.2498,-127.835
1/25/1986,31.6,7,51.2498,-127.835
1/26/1986,31.6,7.1,51.2498,-127.835
1/27/1986,31.6,7,51.2498,-127.835
1/28/1986,31.6,7,51.2498,-127.835
1/29/1986,31.5,6.9,51.2498,-127.835
1/30/1986,31.5,7,51.2498,-127.835
1/31/1986,31.4,7.1,51.2498,-127.835
2/1/1986,31.6,7,51.2498,-127.835
2/2/1986,31.5,6.9,51.2498,-127.835
2/3/1986,31.5,6.7,51.2498,-127.835
2/4/1986,31.5,7,51.2498,-127.835
2/5/1986,31.5,7,51.2498,-127.835
2/6/1986,31.4,6.9,51.2498,-127.835
2/7/1986,31.4,7.1,51.2498,-127.835
2/8/1986,31.4,7,51.2498,-127.835
2/9/1986,31.2,6.8,51.2498,-127.835
2/10/1986,31.5,6.9,51.2498,-127.835
2/11/1986,31.5,7,51.2498,-127.835
2/12/1986,31.4,6.9,51.2498,-127.835
2/13/1986,31.6,6.9,51.2498,-127.835
2/14/1986,31.5,6.9,51.2498,-127.835
2/15/1986,31.5,6.5,51.2498,-127.835
2/16/1986,31.2,4.8,51.2498,-127.835
2/17/1986,31.2,4.6,51.2498,-127.835
2/18/1986,31,4.7,51.2498,-127.835
2/19/1986,31.4,5.4,51.2498,-127.835
2/20/1986,31.3,5.4,51.2498,-127.835
2/21/1986,31.2,5.3,51.2498,-127.835
2/22/1986,31.6,5.9,51.2498,-127.835
2/23/1986,31.5,6.7,51.2498,-127.835
2/24/1986,31.4,6.8,51.2498,-127.835
2/25/1986,31.4,6.8,51.2498,-127.835
2/26/1986,31.6,6.9,51.2498,-127.835
2/27/1986,31.6,7,51.2498,-127.835
2/28/1986,31.5,7,51.2498,-127.835
3/1/1986,31.6,7.2,51.2498,-127.835
3/2/1986,31.2,7,51.2498,-127.835
3/3/1986,31.4,7.1,51.2498,-127.835
3/4/1986,31.5,7,51.2498,-127.835
3/5/1986,31.5,7,51.2498,-127.835
3/6/1986,31.4,7,51.2498,-127.835
3/7/1986,31.8,7.2,51.2498,-127.835
3/8/1986,31.4,7.1,51.2498,-127.835
3/9/1986,31.4,7.5,51.2498,-127.835
3/10/1986,31.4,7.7,51.2498,-127.835
3/11/1986,31.2,7.4,51.2498,-127.835
3/12/1986,31.2,7.2,51.2498,-127.835
3/13/1986,31.4,7.3,51.2498,-127.835
3/14/1986,31.2,7.3,51.2498,-127.835
3/15/1986,31.2,7.2,51.2498,-127.835
3/16/1986,31.1,7.4,51.2498,-127.835
3/17/1986,31.1,7.2,51.2498,-127.835
3/18/1986,31.2,7.3,51.2498,-127.835
3/19/1986,31.1,7.1,51.2498,-127.835
3/20/1986,31.1,7.5,51.2498,-127.835
3/21/1986,31.2,7.9,51.2498,-127.835
3/22/1986,31.4,8.1,51.2498,-127.835
3/23/1986,31.2,8,51.2498,-127.835
3/24/1986,31.1,8,51.2498,-127.835
3/25/1986,31.1,7.9,51.2498,-127.835
3/26/1986,31,7.9,51.2498,-127.835
3/27/1986,31,8.1,51.2498,-127.835
3/28/1986,30.8,8,51.2498,-127.835
3/29/1986,30.8,8.3,51.2498,-127.835
3/30/1986,31,8.3,51.2498,-127.835
3/31/1986,31,8.4,51.2498,-127.835
4/1/1986,30.8,8.4,51.2498,-127.835
4/2/1986,30.7,8.2,51.2498,-127.835
4/3/1986,30.8,8.1,51.2498,-127.835
4/4/1986,31,8.2,51.2498,-127.835
4/5/1986,31,8,51.2498,-127.835
4/6/1986,30.9,8.3,51.2498,-127.835
4/7/1986,30.8,8.7,51.2498,-127.835
4/8/1986,31.4,8.3,51.2498,-127.835
4/9/1986,30.8,8.4,51.2498,-127.835
4/10/1986,30.7,8.3,51.2498,-127.835
4/11/1986,30.7,8.2,51.2498,-127.835
4/12/1986,30.7,8.2,51.2498,-127.835
4/13/1986,30.4,9,51.2498,-127.835
4/14/1986,29.9,9,51.2498,-127.835
4/15/1986,30.2,8.5,51.2498,-127.835
4/16/1986,29.4,9.1,51.2498,-127.835
4/17/1986,29.7,8.7,51.2498,-127.835
4/18/1986,29.9,8.2,51.2498,-127.835
4/19/1986,30.7,8.2,51.2498,-127.835
4/20/1986,30.7,8,51.2498,-127.835
4/21/1986,30.7,8.2,51.2498,-127.835
4/22/1986,30.6,8.6,51.2498,-127.835
4/23/1986,30.7,8.6,51.2498,-127.835
4/24/1986,30.7,8.1,51.2498,-127.835
4/25/1986,30.7,8.2,51.2498,-127.835
4/26/1986,30.4,8.1,51.2498,-127.835
4/27/1986,31,8.2,51.2498,-127.835
4/28/1986,30.8,8.1,51.2498,-127.835
4/29/1986,30.8,8.1,51.2498,-127.835
4/30/1986,30.2,9.7,51.2498,-127.835
5/1/1986,31,8.2,51.2498,-127.835
5/2/1986,31,8.1,51.2498,-127.835
5/3/1986,31,8.4,51.2498,-127.835
5/4/1986,31,8.4,51.2498,-127.835
5/5/1986,30.8,9.7,51.2498,-127.835
5/6/1986,31,9,51.2498,-127.835
5/7/1986,30.4,10,51.2498,-127.835
5/8/1986,30.3,10.7,51.2498,-127.835
5/9/1986,30.8,9.2,51.2498,-127.835
5/10/1986,31,8.9,51.2498,-127.835
5/11/1986,30.6,8.6,51.2498,-127.835
5/12/1986,30.7,8.6,51.2498,-127.835
5/13/1986,30.7,8.7,51.2498,-127.835
5/14/1986,30.3,9.5,51.2498,-127.835
5/15/1986,30.4,10.7,51.2498,-127.835
5/16/1986,30.6,9.9,51.2498,-127.835
5/17/1986,30.7,8.9,51.2498,-127.835
5/18/1986,30.7,9,51.2498,-127.835
5/19/1986,31,9.1,51.2498,-127.835
5/20/1986,30.7,9.1,51.2498,-127.835
5/21/1986,29.8,9.7,51.2498,-127.835
5/22/1986,30.3,9.7,51.2498,-127.835
5/23/1986,30.3,9.5,51.2498,-127.835
5/24/1986,31.1,9.3,51.2498,-127.835
5/25/1986,31.1,9,51.2498,-127.835
5/26/1986,31.1,9.2,51.2498,-127.835
5/27/1986,30.6,10,51.2498,-127.835
5/28/1986,30.8,9.8,51.2498,-127.835
5/29/1986,29.8,10.4,51.2498,-127.835
5/30/1986,29.7,10.1,51.2498,-127.835
5/31/1986,29.9,9.3,51.2498,-127.835
6/1/1986,29.1,9.2,51.2498,-127.835
6/2/1986,30.2,9.2,51.2498,-127.835
6/3/1986,31,9.4,51.2498,-127.835
6/4/1986,29,12,51.2498,-127.835
6/5/1986,29,11.2,51.2498,-127.835
6/6/1986,26.7,13.9,51.2498,-127.835
6/7/1986,28.2,12,51.2498,-127.835
6/8/1986,29.8,10.5,51.2498,-127.835
6/9/1986,29.5,11,51.2498,-127.835
6/10/1986,27.6,12,51.2498,-127.835
6/11/1986,28,11.5,51.2498,-127.835
6/12/1986,28.4,13,51.2498,-127.835
6/13/1986,15.7,14.8,51.2498,-127.835
6/14/1986,27.8,12.3,51.2498,-127.835
6/15/1986,29.5,10.2,51.2498,-127.835
6/16/1986,27.8,11.2,51.2498,-127.835
6/17/1986,28.2,10.8,51.2498,-127.835
6/18/1986,25.6,11.2,51.2498,-127.835
6/19/1986,29.9,11,51.2498,-127.835
6/20/1986,30,11,51.2498,-127.835
6/21/1986,30.3,10.7,51.2498,-127.835
6/22/1986,30,10.6,51.2498,-127.835
6/23/1986,29.3,11.5,51.2498,-127.835
6/24/1986,29.9,11.2,51.2498,-127.835
6/25/1986,29.9,11.3,51.2498,-127.835
6/26/1986,28.8,12.8,51.2498,-127.835
6/27/1986,29.8,12.3,51.2498,-127.835
6/28/1986,28.9,11.9,51.2498,-127.835
6/29/1986,29.9,10.8,51.2498,-127.835
6/30/1986,28.5,12.5,51.2498,-127.835
7/1/1986,30.7,10.2,51.2498,-127.835
7/2/1986,30.2,10.7,51.2498,-127.835
7/3/1986,30.8,9.8,51.2498,-127.835
7/4/1986,30.2,10.9,51.2498,-127.835
7/5/1986,29.1,11.9,51.2498,-127.835
7/6/1986,29.1,12,51.2498,-127.835
7/7/1986,29.4,13,51.2498,-127.835
7/8/1986,29.7,12.6,51.2498,-127.835
7/9/1986,29.3,12.3,51.2498,-127.835
7/10/1986,31.2,12,51.2498,-127.835
7/11/1986,30.3,10.8,51.2498,-127.835
7/12/1986,30,11.4,51.2498,-127.835
7/13/1986,30.3,12,51.2498,-127.835
7/14/1986,29.9,12.1,51.2498,-127.835
7/15/1986,28.9,11.1,51.2498,-127.835
7/16/1986,28.5,11.2,51.2498,-127.835
7/17/1986,27.4,11.6,51.2498,-127.835
7/18/1986,28.6,12,51.2498,-127.835
7/19/1986,27.6,14,51.2498,-127.835
7/20/1986,27.2,13.6,51.2498,-127.835
7/21/1986,29,12.1,51.2498,-127.835
7/22/1986,30,12.6,51.2498,-127.835
7/23/1986,29.8,11.8,51.2498,-127.835
7/24/1986,28.9,12.7,51.2498,-127.835
7/25/1986,28.9,12,51.2498,-127.835
7/26/1986,29.4,12.3,51.2498,-127.835
7/27/1986,29.1,11.8,51.2498,-127.835
7/28/1986,29.1,12.7,51.2498,-127.835
7/29/1986,29.4,11.6,51.2498,-127.835
7/30/1986,27.2,13.8,51.2498,-127.835
7/31/1986,27.7,13.6,51.2498,-127.835
8/1/1986,24.7,14.8,51.2498,-127.835
8/2/1986,24.2,14.3,51.2498,-127.835
8/3/1986,28.5,13.8,51.2498,-127.835
8/4/1986,28.4,14,51.2498,-127.835
8/5/1986,29,13.8,51.2498,-127.835
8/6/1986,29.4,13,51.2498,-127.835
8/7/1986,29.5,13.5,51.2498,-127.835
8/8/1986,30.6,12.5,51.2498,-127.835
8/9/1986,30.6,12.8,51.2498,-127.835
8/10/1986,28.9,14,51.2498,-127.835
8/11/1986,29.4,15.1,51.2498,-127.835
8/12/1986,30,14.9,51.2498,-127.835
8/13/1986,30.3,14,51.2498,-127.835
8/14/1986,31,11.2,51.2498,-127.835
8/15/1986,31.2,10.2,51.2498,-127.835
8/16/1986,30.8,10.8,51.2498,-127.835
8/17/1986,30.3,12.6,51.2498,-127.835
8/18/1986,30.6,11.8,51.2498,-127.835
8/19/1986,30.2,13,51.2498,-127.835
8/20/1986,30.7,11.9,51.2498,-127.835
8/21/1986,30.7,12.2,51.2498,-127.835
8/22/1986,30.6,13,51.2498,-127.835
8/23/1986,29.5,14.2,51.2498,-127.835
8/24/1986,26.9,15.8,51.2498,-127.835
8/25/1986,29.1,14.2,51.2498,-127.835
8/26/1986,30,12.7,51.2498,-127.835
8/27/1986,30.2,12.2,51.2498,-127.835
8/28/1986,30.8,11.5,51.2498,-127.835
8/29/1986,30.7,11.9,51.2498,-127.835
8/30/1986,30.7,12.8,51.2498,-127.835
8/31/1986,30.4,13,51.2498,-127.835
9/1/1986,30.6,13.1,51.2498,-127.835
9/2/1986,30.7,11.6,51.2498,-127.835
9/3/1986,31.1,11.8,51.2498,-127.835
9/4/1986,30,13.3,51.2498,-127.835
9/5/1986,30.7,12.4,51.2498,-127.835
9/6/1986,30,13.7,51.2498,-127.835
9/7/1986,30.3,13,51.2498,-127.835
9/8/1986,30.2,13.2,51.2498,-127.835
9/9/1986,30.2,12.7,51.2498,-127.835
9/10/1986,30.3,12.1,51.2498,-127.835
9/11/1986,29.8,12.9,51.2498,-127.835
9/12/1986,29.1,13.2,51.2498,-127.835
9/13/1986,28.9,12.2,51.2498,-127.835
9/14/1986,30,11.8,51.2498,-127.835
9/15/1986,30,12.2,51.2498,-127.835
9/16/1986,30.8,10.8,51.2498,-127.835
9/17/1986,31.1,11.2,51.2498,-127.835
9/18/1986,31.1,10.2,51.2498,-127.835
9/19/1986,31.1,10.7,51.2498,-127.835
9/20/1986,31.1,10.7,51.2498,-127.835
9/21/1986,31.1,10.1,51.2498,-127.835
9/22/1986,31.2,10,51.2498,-127.835
9/23/1986,31.9,9.3,51.2498,-127.835
9/24/1986,31.9,9.8,51.2498,-127.835
9/25/1986,31.5,9.5,51.2498,-127.835
9/26/1986,31.1,9.8,51.2498,-127.835
9/27/1986,31.5,9.6,51.2498,-127.835
9/28/1986,31.4,9.2,51.2498,-127.835
9/29/1986,31.6,9.2,51.2498,-127.835
9/30/1986,31.5,9.6,51.2498,-127.835
10/1/1986,31.4,9.6,51.2498,-127.835
10/2/1986,31,9.7,51.2498,-127.835
10/3/1986,31.2,9.8,51.2498,-127.835
10/4/1986,31.2,9.8,51.2498,-127.835
10/5/1986,31,11,51.2498,-127.835
10/6/1986,31,10.2,51.2498,-127.835
10/7/1986,30.6,10.9,51.2498,-127.835
10/8/1986,30.4,10.6,51.2498,-127.835
10/9/1986,31,10.2,51.2498,-127.835
10/10/1986,31.1,9.9,51.2498,-127.835
10/11/1986,31.1,9.8,51.2498,-127.835
10/12/1986,31.5,9.4,51.2498,-127.835
10/13/1986,30.8,9.3,51.2498,-127.835
10/14/1986,31.6,9.8,51.2498,-127.835
10/15/1986,31.5,9.7,51.2498,-127.835
10/16/1986,31.5,9.2,51.2498,-127.835
10/17/1986,31.5,9.4,51.2498,-127.835
10/18/1986,32.1,9.2,51.2498,-127.835
10/19/1986,31.8,9.5,51.2498,-127.835
10/20/1986,31.9,10,51.2498,-127.835
10/21/1986,32.3,9.5,51.2498,-127.835
10/22/1986,31.8,9.4,51.2498,-127.835
10/23/1986,31.9,9.2,51.2498,-127.835
10/24/1986,31.9,9,51.2498,-127.835
10/25/1986,31.6,9.3,51.2498,-127.835
10/26/1986,31.9,9,51.2498,-127.835
10/27/1986,31.6,10.8,51.2498,-127.835
10/28/1986,31.9,11,51.2498,-127.835
10/29/1986,32.1,11.2,51.2498,-127.835
10/30/1986,31.9,10.8,51.2498,-127.835
10/31/1986,31.8,10.4,51.2498,-127.835
11/1/1986,31.6,10.3,51.2498,-127.835
11/2/1986,31.9,11,51.2498,-127.835
11/3/1986,31.9,11.2,51.2498,-127.835
11/4/1986,31.1,11,51.2498,-127.835
11/5/1986,31.5,10.7,51.2498,-127.835
11/6/1986,31.4,10.3,51.2498,-127.835
11/7/1986,31.5,10,51.2498,-127.835
11/8/1986,31.4,9.5,51.2498,-127.835
11/9/1986,31.4,9.2,51.2498,-127.835
11/10/1986,31.5,9.8,51.2498,-127.835
11/11/1986,30.2,8.7,51.2498,-127.835
11/12/1986,31,9.6,51.2498,-127.835
11/13/1986,30.6,8.3,51.2498,-127.835
11/14/1986,31,8.9,51.2498,-127.835
11/15/1986,30.8,9,51.2498,-127.835
11/16/1986,30.4,8.4,51.2498,-127.835
11/17/1986,30.7,8.6,51.2498,-127.835
11/18/1986,31.3,8.7,51.2498,-127.835
