group,date,VCAR,VCMX,sst
1,1995-04-16,1.8366666666666667,3.35,8.733333333333334
1,1995-04-17,2.7979166666666666,5.1375,8.7875
1,1995-04-18,2.3421739130434784,3.973913043478261,9.069565217391304
1,1995-04-19,2.361304347826087,4.352173913043479,8.995652173913044
1,1995-04-20,2.7904166666666668,5.070833333333333,9.083333333333334
1,1995-04-21,2.62125,4.729166666666667,9.416666666666666
1,1995-04-22,1.7445833333333334,3.033333333333333,9.533333333333333
1,1995-04-23,2.574090909090909,4.5181818181818185,9.463636363636365
1,1995-04-24,2.367391304347826,4.747826086956522,9.417391304347825
1,1995-04-25,1.1861111111111111,2.3,9.477777777777778
1,1995-04-28,0.9154545454545455,1.5909090909090908,10.49090909090909
1,1995-04-29,0.94,1.6291666666666667,10.4375
1,1995-04-30,0.8695833333333334,1.6333333333333333,10.475
1,1995-05-01,0.7241176470588235,1.411764705882353,10.3
1,1995-05-02,1.0789473684210527,2.136842105263158,10.347368421052632
1,1995-05-03,0.8320833333333334,1.4708333333333334,10.575
1,1995-05-04,0.76,1.3083333333333333,10.495833333333334
1,1995-05-05,1.379047619047619,2.695238095238095,10.361904761904762
1,1995-05-06,2.127391304347826,4.060869565217391,10.234782608695653
1,1995-05-07,1.2945833333333334,2.2708333333333335,10.3125
1,1995-05-08,2.25375,3.8375,10.508333333333333
1,1995-05-09,1.9366666666666665,3.3875,10.566666666666666
1,1995-05-10,2.31,4.6,10.5
1,1995-05-12,2.887777777777778,4.844444444444444,10.733333333333334
1,1995-05-13,1.97,3.559090909090909,10.586363636363636
1,1995-05-14,1.6166666666666667,3.0833333333333335,10.716666666666667
1,1995-05-15,1.41375,2.658333333333333,10.904166666666667
1,1995-05-16,1.7829166666666667,3.3916666666666666,11.070833333333333
1,1995-05-17,2.089090909090909,3.8545454545454545,10.927272727272728
1,1995-05-21,0.907,1.55,11.34
1,1995-05-22,1.0995,1.965,11.05
1,1995-05-23,1.7572727272727273,3.5090909090909093,11.063636363636364
1,1995-05-24,1.485,2.9681818181818183,11.25909090909091
1,1995-05-25,0.9672727272727273,1.809090909090909,11.50909090909091
1,1995-05-28,1.47,2.4,12.3
1,1995-05-29,2.174583333333333,3.8125,12.116666666666667
1,1995-05-30,1.4539130434782608,2.6869565217391305,12.28695652173913
1,1995-05-31,1.5475,2.8916666666666666,11.958333333333334
1,1995-06-01,1.3925,2.783333333333333,11.779166666666667
1,1995-06-02,1.0033333333333334,1.7666666666666666,12.1625
1,1995-06-03,1.2666666666666666,2.441666666666667,12.333333333333334
1,1995-06-04,3.0420833333333333,5.579166666666667,11.966666666666667
1,1995-06-05,2.81,4.895833333333333,12.1
1,1995-06-06,2.517826086956522,4.421739130434783,12.256521739130434
1,1995-06-07,1.87375,3.4625,12.275
1,1995-06-08,1.5408333333333333,2.7333333333333334,12.483333333333333
1,1995-06-09,1.5091304347826087,2.8130434782608695,12.743478260869566
1,1995-06-10,2.625,4.46,12.315
1,1995-06-11,2.5566666666666666,4.779166666666667,12.4
1,1995-06-12,2.0714285714285716,3.7857142857142856,12.366666666666667
1,1995-06-13,1.6466666666666667,3.091666666666667,12.416666666666668
1,1995-06-14,1.1,1.9952380952380953,12.542857142857143
1,1995-06-15,1.6177272727272727,3.109090909090909,12.368181818181819
1,1995-06-16,1.715625,3.1125,12.725
1,1995-06-17,2.36875,4.2875,12.225
1,1995-06-18,2.223478260869565,3.878260869565217,12.4
1,1995-06-19,1.7354166666666666,3.1,12.554166666666667
1,1995-06-20,1.185625,2.2375,12.84375
1,1995-06-21,0.8470833333333333,1.5458333333333334,12.7375
1,1995-06-22,1.1623076923076923,2.1384615384615384,12.892307692307693
1,1995-06-23,1.2930434782608695,2.2695652173913046,13.304347826086957
1,1995-06-24,0.9883333333333333,1.8708333333333333,13.770833333333334
1,1995-06-25,0.9754166666666667,1.7875,13.7875
1,1995-06-26,1.3727777777777779,2.716666666666667,13.5
1,1995-06-27,1.3515384615384616,2.8384615384615386,13.36923076923077
1,1995-06-28,1.3116666666666665,2.438888888888889,13.561111111111112
1,1995-06-30,1.52,3.1625,14.2
1,1995-07-01,1.2554166666666666,2.5541666666666667,14.220833333333333
1,1995-07-02,0.9791666666666667,1.8708333333333333,14.395833333333334
1,1995-07-03,1.0191666666666668,1.8791666666666667,14.779166666666667
1,1995-07-04,0.9546666666666667,1.7733333333333334,15.033333333333333
1,1995-07-05,0.9686956521739131,1.8217391304347825,15.143478260869566
1,1995-07-06,0.959047619047619,1.7333333333333334,15.247619047619047
1,1995-07-07,0.86875,1.64375,15.64375
1,1995-07-08,0.6575,1.2,15.708333333333334
1,1995-07-09,0.7160869565217391,1.3869565217391304,15.521739130434783
1,1995-07-10,0.9686363636363636,1.8136363636363637,15.159090909090908
1,1995-07-11,0.8168181818181818,1.6136363636363635,14.931818181818182
1,1995-07-12,0.5452173913043479,1.0478260869565217,14.860869565217392
1,1995-07-13,1.043076923076923,2.076923076923077,14.753846153846153
1,1995-07-14,1.0120833333333334,1.825,14.841666666666667
1,1995-07-15,0.9104347826086957,1.673913043478261,15.1
1,1995-07-16,0.8586956521739131,1.5521739130434782,15.221739130434782
1,1995-07-17,1.2307142857142856,2.435714285714286,15.271428571428572
1,1995-07-18,1.9942857142857142,4.0285714285714285,14.892857142857142
1,1995-07-21,1.3733333333333333,2.4833333333333334,14.65
1,1995-07-22,0.9352173913043479,1.7173913043478262,14.830434782608696
1,1995-07-23,0.845,1.625,14.805
1,1995-07-24,0.8586666666666667,1.5733333333333333,14.953333333333333
1,1995-07-25,2.1685714285714286,4.104761904761904,14.538095238095238
1,1995-07-26,1.5291666666666666,2.7375,14.370833333333334
1,1995-07-27,1.24125,2.3583333333333334,14.4
1,1995-07-28,1.15,2.1333333333333333,14.733333333333333
1,1995-07-29,1.4666666666666666,2.642857142857143,14.39047619047619
1,1995-07-30,1.2495652173913043,2.3869565217391306,14.630434782608695
1,1995-07-31,1.3329166666666667,2.466666666666667,14.383333333333333
1,1995-08-01,1.1091666666666666,1.9416666666666667,14.479166666666666
1,1995-08-02,0.9255555555555556,1.7444444444444445,14.75
1,1995-08-03,1.3005263157894738,2.3526315789473684,14.5
1,1995-08-04,1.4623809523809523,2.566666666666667,14.676190476190476
1,1995-08-05,1.5139130434782608,2.730434782608696,14.660869565217391
1,1995-08-06,1.2452380952380953,2.242857142857143,14.957142857142857
1,1995-08-07,2.307142857142857,4.438095238095238,14.319047619047618
1,1995-08-08,1.4554545454545456,2.840909090909091,14.086363636363636
1,1995-08-09,1.4318181818181819,2.7772727272727273,14.027272727272727
1,1995-08-10,1.4108695652173913,2.5608695652173914,14.078260869565218
1,1995-08-11,1.3317391304347825,2.4565217391304346,14.430434782608696
1,1995-08-12,1.9420833333333334,3.5416666666666665,14.858333333333333
1,1995-08-13,1.4975,2.8916666666666666,14.641666666666667
1,1995-08-14,2.086,4,13.8
1,1995-08-15,1.8133333333333332,3.2666666666666666,13.8375
1,1995-08-16,1.5261111111111112,2.8666666666666667,13.905555555555555
1,1995-08-17,1.1204761904761904,2.204761904761905,14.066666666666666
1,1995-08-18,1.3652941176470588,2.6588235294117646,14.1
1,1995-08-19,2.1995454545454547,4.190909090909091,13.395454545454546
1,1995-08-20,1.2876923076923077,2.253846153846154,13.392307692307693
1,1995-08-21,0.6452380952380953,1.2952380952380953,12.961904761904762
1,1995-08-22,0.464375,0.8875000000000001,13.46875
1,1995-08-23,0.548695652173913,1.0217391304347827,13.9
1,1995-08-24,0.9072727272727272,1.8045454545454545,14.3
1,1995-08-25,0.4916666666666667,0.9458333333333333,14.066666666666666
1,1995-08-26,0.6763157894736842,1.368421052631579,13.657894736842104
1,1995-08-27,0.6395652173913043,1.2130434782608697,13.726086956521739
1,1995-08-28,0.908,1.88,14.6
1,1995-08-29,0.6678260869565218,1.2826086956521738,15.043478260869565
1,1995-08-30,0.4636363636363636,0.7999999999999999,15.372727272727273
1,1995-08-31,0.9500000000000001,1.66,15.16
1,1995-09-01,0.8091666666666667,1.5125,15.070833333333333
1,1995-09-02,0.8575,1.5416666666666667,15.8375
1,1995-09-03,0.9761904761904762,1.7619047619047619,15.485714285714286
1,1995-09-04,1.0245,1.935,14.435
1,1995-09-05,0.8626666666666667,1.5133333333333334,14.573333333333334
1,1995-09-06,1.2358333333333333,2.120833333333333,14.829166666666666
1,1995-09-07,1.0474999999999999,1.9041666666666666,14.95
1,1995-09-08,1.0491304347826087,1.934782608695652,14.856521739130434
1,1995-09-09,1.4981818181818183,2.6454545454545455,14.663636363636364
1,1995-09-11,1.4969999999999999,2.86,14.04
1,1995-09-12,1.4483333333333333,2.6083333333333334,14.25
1,1995-09-13,1.9777777777777776,3.566666666666667,14.333333333333334
1,1995-09-14,1.755,3.1500000000000004,13.95
1,1995-09-16,1.3916666666666666,2.5166666666666666,12.675
1,1995-09-17,0.7005555555555556,1.2944444444444445,12.894444444444444
1,1995-09-18,0.8483333333333334,1.4666666666666668,13.266666666666666
1,1995-09-19,1.0082608695652173,1.7391304347826086,13.447826086956521
1,1995-09-20,1.0375,1.7625,13.75
1,1995-09-21,2.9595652173913045,4.882608695652174,13.908695652173913
1,1995-09-22,2.747391304347826,4.465217391304348,13.747826086956522
1,1995-09-23,2.7294736842105265,4.589473684210526,13.473684210526317
1,1995-09-24,1.934,3.506666666666667,13.286666666666667
1,1995-09-25,2.9485714285714284,5.061904761904762,13.038095238095238
1,1995-09-26,1.915,3.286363636363636,11.809090909090909
1,1995-09-27,1.4816666666666667,2.5833333333333335,11.594444444444445
1,1995-09-28,3.1544444444444446,5.477777777777778,11.8
1,1995-09-29,2.13,3.676470588235294,12.070588235294117
1,1995-09-30,1.8076190476190477,3.1809523809523808,12.552380952380952
1,1995-10-01,2.4675,4.358333333333333,12.458333333333334
1,1995-10-02,2.8284210526315787,5.0473684210526315,11.394736842105264
1,1995-10-03,3.03,5.105555555555555,11.35
1,1995-10-04,2.6494444444444443,4.644444444444445,11.488888888888889
1,1995-10-05,3.502222222222222,6.155555555555556,11.688888888888888
1,1995-10-06,3.94,7.3,12.15
1,1995-10-13,4.11,6.811111111111111,11.866666666666667
1,1995-10-14,3.042222222222222,5.016666666666667,11.655555555555555
1,1995-10-15,1.871875,3.25,11.58125
1,1995-10-16,1.135,2.092857142857143,11.27142857142857
1,1995-10-17,3.8,6.530769230769231,11.938461538461539
1,1995-10-18,4.286842105263158,7.394736842105263,11.81578947368421
1,1995-10-19,3.0070588235294116,5.7176470588235295,11.794117647058824
1,1995-10-20,3.725833333333333,6.416666666666667,11.8
1,1995-10-21,4.851538461538461,7.992307692307692,11.853846153846154
1,1995-10-22,3.29375,6.125,11.875
1,1995-10-23,4.356363636363636,7.609090909090909,12.018181818181818
1,1995-10-24,4.203846153846154,7.423076923076923,12.061538461538461
1,1995-10-25,4.3870000000000005,8.11,11.88
1,1995-10-26,3.8763636363636365,6.863636363636363,11.827272727272728
1,1995-10-27,3.373333333333333,5.642857142857142,12.038095238095238
1,1995-10-28,1.9747058823529413,3.429411764705882,11.758823529411766
1,1995-10-29,1.165,2.159090909090909,11.436363636363637
1,1995-10-30,0.6431250000000001,1.1875,11.3
1,1995-10-31,0.8005263157894736,1.5105263157894737,10.936842105263159
1,1995-11-01,1.4558823529411764,2.5588235294117645,10.847058823529412
1,1995-11-02,1.4016666666666666,2.5416666666666665,10.816666666666666
1,1995-11-03,1.1744444444444444,2.011111111111111,11.077777777777778
1,1995-11-04,5.142222222222222,8.144444444444444,10.755555555555555
1,1995-11-06,2.07,3.6,10.4
1,1995-11-07,3.1,7.6,10.3
1,1995-11-08,3.0225,5.78125,10.33125
1,1995-11-09,3.3308333333333335,5.883333333333334,10.216666666666667
1,1995-11-10,2.328181818181818,4.672727272727273,9.727272727272727
1,1995-11-11,7.226,12.8,9.88
1,1995-11-12,4.970769230769231,8.707692307692307,9.953846153846154
1,1995-11-13,2.5757142857142856,4.557142857142857,9.95
1,1995-11-14,1.758,3.533333333333333,9.8533333333333335
1,1995-11-15,3.1558333333333333,5.858333333333333,9.775
1,1995-11-16,4.1125,7.3687499999999995,9.8
1,1995-11-17,2.403,4.425,10.18
1,1995-11-18,2.942142857142857,5.178571428571429,10.157142857142857
1,1995-11-19,2.0233333333333334,3.5,10.047619047619047
1,1995-11-20,2.67,5,10
1,1995-11-21,2.4899999999999998,4.422727272727273,10
1,1995-11-22,0,2.6,10.2
1,1995-11-23,0,2.9,10.1
1,1995-11-25,3.3225,6.025,10.125
1,1995-11-26,3.3956521739130436,5.965217391304348,10.121739130434783
1,1995-11-27,2.992142857142857,5.635714285714286,9.985714285714286
1,1995-11-28,2.226875,4.10625,10.0125
1,1995-11-29,2.712727272727273,4.8545454545454545,10.072727272727272
1,1995-11-30,3.365,5.95,9.835714285714285
1,1995-12-01,2.6966666666666668,4.816666666666666,9.7
1,1995-12-02,3.4431818181818183,6.109090909090909,9.636363636363637
1,1995-12-03,3.214444444444444,5.772222222222222,9.61111111111111
1,1995-12-04,3.18,5.711764705882353,9.341176470588236
1,1995-12-05,2.151,4.055,9.245
1,1995-12-06,2.1544444444444446,3.772222222222222,9.21111111111111
1,1995-12-07,1.8323076923076922,3.4923076923076923,8.961538461538462
1,1995-12-08,1.4783333333333333,2.938888888888889,8.827777777777778
1,1995-12-09,2.12,4.094444444444444,8.7
1,1995-12-10,3.7004761904761905,6.895238095238096,9
1,1995-12-11,3.4985714285714287,5.857142857142857,9.042857142857143
1,1995-12-12,3.336086956521739,5.791304347826087,8.839130434782609
1,1995-12-13,2.6975,4.55,8.90625
1,1995-12-14,3.6276190476190475,6.966666666666667,8.933333333333334
1,1995-12-15,3.665263157894737,6.394736842105263,9.2315789473684209
1,1995-12-16,2.911578947368421,5.315789473684211,9.394736842105264
1,1995-12-17,4.316923076923077,8.338461538461539,9.538461538461538
1,1995-12-18,3.6135714285714284,6.407142857142857,9.635714285714286
1,1995-12-19,3.19,5.866666666666666,9.891666666666667
1,1995-12-20,3.915,7.15,9.7
1,1995-12-21,4.366875,7.81875,9.7
1,1995-12-22,4.4622222222222225,7.855555555555556,9.766666666666667
1,1995-12-23,3.1505,5.66,9.77
1,1995-12-24,3.958,6.705,9.605
1,1995-12-25,3.6080952380952382,6.319047619047619,8.842857142857143
1,1995-12-26,3.835714285714286,6.923809523809524,8.89047619047619
1,1995-12-27,3.3577777777777778,5.788888888888889,9.466666666666667
1,1995-12-28,3.4404761904761907,6.276190476190476,9.576190476190476
1,1995-12-29,3.1966666666666668,6,9.3
1,1995-12-30,3.2022222222222223,5.472222222222222,9.21111111111111
1,1995-12-31,3.3059090909090907,5.618181818181818,9.354545454545455
1,1996-01-01,2.996,5.3933333333333335,9.46
1,1996-01-02,2.331875,4.18125,9.4625
1,1996-01-04,2.7181818181818183,4.7681818181818185,9.181818181818182
1,1996-01-05,2.785263157894737,5.363157894736842,9.1
1,1996-01-06,4.45125,8.75,8.975
1,1996-01-07,3.0428571428571427,5.885714285714285,9.128571428571428
1,1996-01-08,2.94,5.3,8.733333333333333
1,1996-01-09,2.5986666666666665,4.84,8.62
1,1996-01-10,3.336666666666667,5.941666666666666,8.775
1,1996-01-11,6.027692307692308,10.638461538461538,9.323076923076924
1,1996-01-12,4.6872727272727275,7.6000000000000005,9.181818181818182
1,1996-01-13,3.27875,5.83125,8.9875
1,1996-01-14,2.1554545454545453,3.9136363636363636,8.459090909090909
1,1996-01-15,1.7,3.3777777777777778,8.777777777777779
1,1996-01-16,1.7170588235294117,3.176470588235294,8.494117647058824
1,1996-01-17,1.31,2.4,8.3375
1,1996-01-18,1.74375,3.2916666666666665,8.7625
1,1996-01-19,2.043,3.7,8.46
1,1996-01-20,2.17,3.6,8.3
1,1996-01-21,1.23,2.25,6.45
1,1996-01-22,2.71,4.935,6.885
1,1996-01-23,3.475,5.96,7.625
1,1996-01-24,2.9963157894736843,5.073684210526316,7.747368421052632
1,1996-01-25,1.62,2.6454545454545455,7.881818181818182
1,1996-01-26,1.2557142857142858,2.35,7.65
1,1996-01-27,1.0708333333333333,2.066666666666667,7.3625
1,1996-01-28,1.837391304347826,3.634782608695652,7.278260869565218
1,1996-01-29,1.5566666666666666,2.9958333333333336,7.145833333333333
1,1996-01-30,1.1691666666666667,2.0833333333333335,6.7375
1,1996-01-31,1.2616666666666667,2.175,6.183333333333334
1,1996-02-01,0.939047619047619,1.6476190476190475,6.171428571428572
1,1996-02-02,0.8436842105263158,1.6578947368421053,6.031578947368421
1,1996-02-03,1.649,3.23,6.55
1,1996-02-04,3.479285714285714,6.464285714285714,7.814285714285715
1,1996-02-05,3.8684615384615384,7.2846153846153845,8.046153846153846
1,1996-02-06,3.7857142857142856,7.321428571428571,7.992857142857143
1,1996-02-07,3.4415,6.275,7.905
1,1996-02-08,2.88,5.2,8.1
1,1996-02-10,2.07,3.6,7.2
1,1996-02-11,3.0494444444444446,5.155555555555556,6.911111111111111
1,1996-02-12,3.093,5.365,7.07
1,1996-02-13,2.4936363636363637,4.345454545454546,7.463636363636364
1,1996-02-14,1.7293333333333334,2.8733333333333335,7.74
1,1996-02-15,1.97,3.23125,7.975
1,1996-02-16,1.4456521739130435,2.5739130434782607,7.934782608695652
1,1996-02-17,1.8266666666666667,3.341666666666667,7.966666666666667
1,1996-02-18,2.29,4.7,8.1
1,1996-03-22,1.6071428571428572,2.895238095238095,8.40952380952381
1,1996-03-23,1.636923076923077,3.2153846153846155,8.484615384615385
1,1996-03-24,1.49,3.029166666666667,8.4625
1,1996-03-25,1.0195833333333333,1.8041666666666667,8.55
1,1996-03-26,1.5554545454545454,2.8545454545454545,8.663636363636364
1,1996-03-27,1.8378260869565217,3.6695652173913045,8.591304347826087
1,1996-03-28,1.4552380952380952,2.7142857142857144,8.552380952380952
1,1996-03-29,1.687142857142857,3.3285714285714287,8.4
1,1996-03-30,1.0236363636363637,1.9954545454545454,8.072727272727272
1,1996-03-31,1.6541666666666666,3.425,8.291666666666666
1,1996-04-01,1.2308333333333334,2.425,8.375
1,1996-04-02,1.7470833333333333,3.45,8.3125
1,1996-04-03,2.5416666666666665,4.729166666666667,8.229166666666666
1,1996-04-04,2.9675,5.825,8.225
1,1996-04-05,4.8774999999999995,8.466666666666667,8.3125
1,1996-04-06,4.6433333333333335,8.158333333333333,8.3625
1,1996-04-07,2.3516666666666666,3.9583333333333335,8.429166666666667
1,1996-04-08,2.07875,3.6958333333333333,8.633333333333333
1,1996-04-09,1.4582608695652175,2.5608695652173914,8.747826086956522
1,1996-04-10,1.0804545454545456,2.0045454545454544,8.7
1,1996-04-11,1.8370833333333334,3.4291666666666667,8.870833333333334
1,1996-04-12,2.4582608695652173,3.9565217391304346,9.078260869565216
1,1996-04-13,2.1391666666666667,3.6666666666666665,9.299999999999999
1,1996-04-14,2.867391304347826,5.126086956521739,9.082608695652173
1,1996-04-15,3.05375,5.645833333333333,9.112499999999999
1,1996-04-16,2.2495833333333333,4.216666666666667,9.208333333333334
1,1996-04-17,3.3533333333333335,5.958333333333333,9.1875
1,1996-04-18,3.17875,5.6375,9.158333333333333
1,1996-04-19,2.4104166666666664,4.304166666666666,9.108333333333333
1,1996-04-20,2.024583333333333,3.4125,9.195833333333333
1,1996-04-21,1.5041666666666667,2.6416666666666666,9.341666666666667
1,1996-04-22,2.36,4.48695652173913,9.547826086956523
1,1996-04-23,2.5716666666666668,4.625,9.350000000000001
1,1996-04-24,3.1559090909090908,5.386363636363637,9.354545454545455
1,1996-04-25,6.21,9.7,9.4
1,1996-04-26,3.34,5.533333333333333,9.383333333333333
1,1996-04-27,2.40375,4.258333333333333,9.416666666666668
1,1996-04-28,2.9991304347826087,5.543478260869565,9.491304347826087
1,1996-04-29,3.6113333333333335,6.593333333333334,9.3533333333333335
1,1996-04-30,2.4925,4.333333333333333,9.433333333333334
1,1996-05-01,1.3233333333333333,2.379166666666667,9.566666666666666
1,1996-05-02,0.9561904761904761,1.819047619047619,9.5
1,1996-05-03,1.4376923076923076,2.807692307692308,9.523076923076923
1,1996-05-04,1.2643478260869565,2.2956521739130435,9.68695652173913
1,1996-05-05,1.0978260869565217,2.1130434782608694,9.708695652173914
1,1996-05-06,0.8380952380952381,1.5142857142857142,9.604761904761904
1,1996-05-07,1.2991666666666666,2.4916666666666667,9.516666666666666
1,1996-05-08,0.91,1.7411764705882353,9.605882352941176
1,1996-05-13,1.4676470588235295,2.5823529411764707,9.81764705882353
1,1996-05-14,1.6808333333333334,2.8583333333333334,9.883333333333333
1,1996-05-15,1.7883333333333333,3.3,9.933333333333334
1,1996-05-16,2.225,4.3625,9.7
1,1996-05-17,1.0625,1.95,9.866666666666667
1,1996-05-18,1.3329166666666667,2.575,10.095833333333333
1,1996-05-19,2.2716666666666665,3.908333333333333,10.016666666666666
1,1996-05-20,1.7633333333333334,3.1833333333333336,9.958333333333334
1,1996-05-21,1.3654166666666667,2.4875,9.845833333333333
1,1996-05-22,1.707142857142857,3.4,9.814285714285715
1,1996-05-23,1.70375,3.316666666666667,9.991666666666667
1,1996-05-24,0.7191304347826087,1.3,10.439130434782609
1,1996-05-25,2.1708333333333334,4.120833333333334,10.141666666666667
1,1996-05-26,1.7,2.9333333333333336,10.261111111111111
1,1996-05-27,1.8384615384615384,3.646153846153846,10.315384615384616
1,1996-05-28,2.258125,4.65,10.55625
1,1996-05-29,1.629047619047619,3.1476190476190475,10.89047619047619
1,1996-05-30,1.038695652173913,1.8695652173913044,11.008695652173914
1,1996-05-31,0.8715384615384616,1.5538461538461539,11.076923076923077
1,1996-06-01,1.3847826086956523,2.5130434782608697,11.117391304347827
1,1996-06-02,1.06625,1.96875,11.63125
1,1996-06-03,0.9070833333333334,1.7458333333333333,11.845833333333333
1,1996-06-04,1.7133333333333334,3.3791666666666664,11.391666666666667
1,1996-06-05,1.3029166666666667,2.4375,11.3125
1,1996-06-06,2.15875,3.9875,11.058333333333334
1,1996-06-07,2.953913043478261,5.030434782608696,11.130434782608695
1,1996-06-08,2.47,4.6,11.1
1,1996-06-09,1.925,3.7125,10.983333333333333
1,1996-06-10,2.267916666666667,4.2375,11.079166666666666
1,1996-06-11,2.15,3.8625,11.1625
1,1996-06-12,1.5927272727272728,2.840909090909091,11.295454545454545
1,1996-06-14,1.5638461538461539,2.9,11.484615384615385
1,1996-06-15,1.9408333333333334,3.591666666666667,11.516666666666667
1,1996-06-16,2.13125,3.904166666666667,11.629166666666666
1,1996-06-17,1.424782608695652,2.5478260869565217,11.673913043478262
1,1996-06-18,0.9230434782608696,1.7826086956521738,12.104347826086956
1,1996-06-19,0.6857894736842105,1.331578947368421,12.110526315789475
1,1996-06-21,1.0982608695652174,2.217391304347826,12.147826086956522
1,1996-06-22,0.6470833333333333,1.1708333333333334,12.433333333333334
1,1996-06-23,0.42142857142857143,0.7785714285714286,12.371428571428572
1,1996-06-24,0.51,1.9500000000000002,12.7
1,1996-06-25,0.8456521739130435,1.5347826086956522,12.939130434782609
1,1996-06-26,0.9208695652173913,1.608695652173913,12.839130434782609
1,1996-06-27,1.7745833333333334,3.075,12.820833333333333
1,1996-06-28,1.7104166666666667,3.004166666666667,12.8
1,1996-06-29,1.6654545454545455,3.0727272727272728,12.690909090909091
1,1996-06-30,2.7657894736842104,5.121052631578947,12.173684210526316
1,1996-07-01,2.0794444444444444,3.761111111111111,12.322222222222223
1,1996-07-02,1.6513333333333333,3.3066666666666666,12.24
1,1996-07-03,1.2168181818181818,2.209090909090909,12.363636363636363
1,1996-07-04,0.9425,1.7458333333333333,12.4375
1,1996-07-05,0.7558333333333334,1.3833333333333333,12.920833333333333
1,1996-07-06,0.57875,1.075,13.320833333333333
1,1996-07-07,1.2833333333333332,2.4125,13.8125
1,1996-07-08,1.348695652173913,2.4782608695652173,13.578260869565218
1,1996-07-09,1.02875,2.0208333333333335,12.916666666666666
1,1996-07-10,0.7520833333333333,1.375,12.979166666666666
1,1996-07-11,0.7276190476190476,1.3238095238095238,13.204761904761904
1,1996-07-12,1.0295,2.01,13.37
1,1996-07-13,1.6636842105263159,3.468421052631579,14.210526315789474
1,1996-07-14,2.7376470588235295,5.452941176470588,13.81764705882353
1,1996-07-15,3.263478260869565,6.065217391304348,13.108695652173914
1,1996-07-16,1.6363636363636365,3.1045454545454545,12.722727272727273
1,1996-07-17,0.8666666666666667,1.5416666666666667,13.175
1,1996-07-18,0.9925,1.8666666666666667,13.0375
1,1996-07-19,1.25,2.425,12.41875
1,1996-07-20,1.1370833333333334,2.2708333333333335,12.45
1,1996-07-21,0.86375,1.5541666666666667,13.495833333333334
1,1996-07-22,0.7235294117647059,1.2647058823529411,14.005882352941176
1,1996-07-23,1.4142857142857144,3.092857142857143,13.478571428571428
1,1996-07-24,1.4885714285714287,3.4571428571428573,13.371428571428572
1,1996-07-25,1.7952173913043479,3.5521739130434784,13.5
1,1996-07-26,1.34,2.4954545454545456,13.131818181818183
1,1996-07-27,1.11,1.9333333333333333,13.020833333333334
1,1996-07-28,1.2008695652173913,2.239130434782609,13.517391304347827
1,1996-07-29,1.0404166666666668,1.8458333333333334,13.945833333333333
1,1996-07-30,1.1147826086956523,2.0217391304347827,14.195652173913043
1,1996-07-31,0.64,1.1,14.5
1,1996-08-01,0.6420833333333333,1.2041666666666666,14.6625
1,1996-08-02,1.0104545454545455,1.9136363636363636,13.727272727272727
1,1996-08-03,0.7041666666666667,1.3875,13.8
1,1996-08-04,1.1116666666666666,2.1,13.591666666666667
1,1996-08-05,1.4272727272727272,2.6954545454545453,13.404545454545454
1,1996-08-06,1.0416666666666667,1.9333333333333333,13.7875
1,1996-08-07,0.6741666666666667,1.1708333333333334,14.470833333333333
1,1996-08-08,0.5866666666666667,1.0333333333333334,14.929166666666667
1,1996-08-09,0.7179166666666666,1.275,15.2125
1,1996-08-10,0.7321739130434782,1.2869565217391303,15.23913043478261
1,1996-08-11,0.7316666666666667,1.2541666666666667,15.058333333333334
1,1996-08-12,0.9433333333333334,1.7041666666666666,14.941666666666666
1,1996-08-13,1.04875,1.825,14.958333333333334
1,1996-08-14,1.133,1.99,15.235
1,1996-08-15,1.0504347826086957,1.9173913043478261,15.204347826086957
1,1996-08-16,1.57,2.7,14.8
1,1996-08-17,1.2517391304347827,2.382608695652174,14.578260869565216
1,1996-08-18,1.185,2.2,14.454545454545455
1,1996-08-19,1.383913043478261,2.7,14.217391304347826
1,1996-08-20,1.222608695652174,2.3,14.23913043478261
1,1996-08-21,1.3720833333333333,2.7958333333333334,13.954166666666666
1,1996-08-22,1.9241666666666666,3.7333333333333334,13.025
1,1996-08-23,1.45375,2.6791666666666667,13.479166666666666
1,1996-08-24,1.2515789473684211,2.268421052631579,13.752631578947367
1,1996-08-25,1.076111111111111,1.9333333333333333,13.85
1,1996-08-26,0.7166666666666667,1.3333333333333333,14.188888888888888
1,1996-08-27,0.7813636363636364,1.4772727272727273,14.354545454545455
1,1996-08-28,1.46625,2.783333333333333,14.208333333333334
1,1996-08-29,1.7295833333333333,3.1166666666666667,14.279166666666667
1,1996-08-30,1.4691666666666667,2.6875,14.216666666666667
1,1996-08-31,0.9166666666666666,1.6666666666666667,14.270833333333334
1,1996-09-01,1.1108333333333333,2.004166666666667,14.2875
1,1996-09-02,0.8716666666666667,1.6458333333333333,14.4125
1,1996-09-03,1.13875,2.0833333333333335,14.520833333333334
1,1996-09-04,1.050909090909091,1.940909090909091,14.481818181818182
1,1996-09-05,1.1758333333333333,2.2333333333333334,14.341666666666667
1,1996-09-06,1.672608695652174,3.3347826086956522,13.908695652173913
1,1996-09-07,1.75,4,12.9
1,1996-09-08,1.632608695652174,3.0217391304347827,13.117391304347827
1,1996-09-09,1.8279166666666666,3.3125,13.391666666666666
1,1996-09-10,1.3279166666666666,2.3875,13.391666666666667
1,1996-09-11,1.805,3.1458333333333335,13.383333333333333
