23/11/2012 19:17,C,8
23/11/2012 23:17,C,8.5
24/11/2012 3:17,C,6.5
24/11/2012 7:17,C,8.5
24/11/2012 11:17,C,8.5
24/11/2012 15:17,C,8
24/11/2012 19:17,C,6.5
24/11/2012 23:17,C,8.5
25/11/2012 3:17,C,5.5
25/11/2012 7:17,C,8
25/11/2012 11:17,C,9
25/11/2012 15:17,C,8
25/11/2012 19:17,C,5.5
25/11/2012 23:17,C,8.5
26/11/2012 3:17,C,6
26/11/2012 7:17,C,4.5
26/11/2012 11:17,C,8
26/11/2012 15:17,C,7
26/11/2012 19:17,C,5.5
26/11/2012 23:17,C,7.5
27/11/2012 3:17,C,6.5
27/11/2012 7:17,C,4.5
27/11/2012 11:17,C,7.5
27/11/2012 15:17,C,7
27/11/2012 19:17,C,5.5
27/11/2012 23:17,C,7
28/11/2012 3:17,C,8
28/11/2012 7:17,C,7
28/11/2012 11:17,C,8.5
28/11/2012 15:17,C,8.5
28/11/2012 19:17,C,7
28/11/2012 23:17,C,8
29/11/2012 3:17,C,8.5
29/11/2012 7:17,C,8
29/11/2012 11:17,C,8.5
29/11/2012 15:17,C,9
29/11/2012 19:17,C,8
29/11/2012 23:17,C,8
30/11/2012 3:17,C,8.5
30/11/2012 7:17,C,7.5
30/11/2012 11:17,C,8.5
30/11/2012 15:17,C,8.5
30/11/2012 19:17,C,8
30/11/2012 23:17,C,7.5
01/12/2012 3:17,C,8.5
01/12/2012 7:17,C,7.5
01/12/2012 11:17,C,8.5
01/12/2012 15:17,C,8.5
01/12/2012 19:17,C,6.5
01/12/2012 23:17,C,5.5
02/12/2012 3:17,C,8
02/12/2012 7:17,C,8
02/12/2012 11:17,C,8
02/12/2012 15:17,C,8.5
02/12/2012 19:17,C,7
02/12/2012 23:17,C,5
03/12/2012 3:17,C,8
03/12/2012 7:17,C,8
03/12/2012 11:17,C,7
03/12/2012 15:17,C,8
03/12/2012 19:17,C,7
03/12/2012 23:17,C,6.5
04/12/2012 3:17,C,8
04/12/2012 7:17,C,8
04/12/2012 11:17,C,6.5
04/12/2012 15:17,C,8.5
04/12/2012 19:17,C,8
04/12/2012 23:17,C,5
05/12/2012 3:17,C,8
05/12/2012 7:17,C,8
05/12/2012 11:17,C,5
05/12/2012 15:17,C,8
05/12/2012 19:17,C,8.5
05/12/2012 23:17,C,5
06/12/2012 3:17,C,7.5
06/12/2012 7:17,C,8.5
06/12/2012 11:17,C,7
06/12/2012 15:17,C,8
06/12/2012 19:17,C,8.5
06/12/2012 23:17,C,5.5
07/12/2012 3:17,C,6.5
07/12/2012 7:17,C,8.5
07/12/2012 11:17,C,7.5
07/12/2012 15:17,C,7
07/12/2012 19:17,C,8.5
07/12/2012 23:17,C,5.5
08/12/2012 3:17,C,4
08/12/2012 7:17,C,8.5
08/12/2012 11:17,C,7.5
08/12/2012 15:17,C,7
08/12/2012 19:17,C,8
08/12/2012 23:17,C,6.5
09/12/2012 3:17,C,5.5
09/12/2012 7:17,C,7.5
09/12/2012 11:17,C,8
09/12/2012 15:17,C,7.5
09/12/2012 19:17,C,6
09/12/2012 23:17,C,8.5
10/12/2012 3:17,C,7.5
10/12/2012 7:17,C,8.5
10/12/2012 11:17,C,8.5
10/12/2012 15:17,C,7.5
10/12/2012 19:17,C,6.5
10/12/2012 23:17,C,8.5
11/12/2012 3:17,C,6
11/12/2012 7:17,C,8
11/12/2012 11:17,C,8
11/12/2012 15:17,C,7.5
11/12/2012 19:17,C,5.5
11/12/2012 23:17,C,8
12/12/2012 3:17,C,6.5
12/12/2012 7:17,C,7
12/12/2012 11:17,C,8.5
12/12/2012 15:17,C,7
12/12/2012 19:17,C,6
12/12/2012 23:17,C,8.5
13/12/2012 3:17,C,8.5
13/12/2012 7:17,C,5
13/12/2012 11:17,C,8.5
13/12/2012 15:17,C,8.5
13/12/2012 19:17,C,5.5
13/12/2012 23:17,C,7.5
14/12/2012 3:17,C,8
14/12/2012 7:17,C,3.5
14/12/2012 11:17,C,8
14/12/2012 15:17,C,8
14/12/2012 19:17,C,5.5
14/12/2012 23:17,C,4.5
15/12/2012 3:17,C,8
15/12/2012 7:17,C,5
15/12/2012 11:17,C,8
15/12/2012 15:17,C,8
15/12/2012 19:17,C,5
15/12/2012 23:17,C,4
16/12/2012 3:17,C,8
16/12/2012 7:17,C,5.5
16/12/2012 11:17,C,7.5
16/12/2012 15:17,C,8.5
16/12/2012 19:17,C,5.5
16/12/2012 23:17,C,4.5
17/12/2012 3:17,C,8
17/12/2012 7:17,C,7.5
17/12/2012 11:17,C,5
17/12/2012 15:17,C,8
17/12/2012 19:17,C,5
17/12/2012 23:17,C,3
18/12/2012 3:17,C,8
18/12/2012 7:17,C,8
18/12/2012 11:17,C,3.5
18/12/2012 15:17,C,7.5
18/12/2012 19:17,C,7.5
18/12/2012 23:17,C,4
19/12/2012 3:17,C,7
19/12/2012 7:17,C,7
19/12/2012 11:17,C,4.5
19/12/2012 15:17,C,7
19/12/2012 19:17,C,7.5
19/12/2012 23:17,C,4.5
20/12/2012 3:17,C,7
20/12/2012 7:17,C,7.5
20/12/2012 11:17,C,7
20/12/2012 15:17,C,6.5
20/12/2012 19:17,C,7.5
20/12/2012 23:17,C,4.5
21/12/2012 3:17,C,6.5
21/12/2012 7:17,C,7.5
21/12/2012 11:17,C,7.5
21/12/2012 15:17,C,6.5
21/12/2012 19:17,C,7.5
21/12/2012 23:17,C,6.5
22/12/2012 3:17,C,3
22/12/2012 7:17,C,6.5
22/12/2012 11:17,C,6
22/12/2012 15:17,C,4
22/12/2012 19:17,C,5.5
22/12/2012 23:17,C,5.5
23/12/2012 3:17,C,2
23/12/2012 7:17,C,5.5
23/12/2012 11:17,C,6
23/12/2012 15:17,C,4
23/12/2012 19:17,C,2.5
23/12/2012 23:17,C,4.5
24/12/2012 3:17,C,1
24/12/2012 7:17,C,4
24/12/2012 11:17,C,5.5
24/12/2012 15:17,C,4
24/12/2012 19:17,C,3
24/12/2012 23:17,C,5.5
25/12/2012 3:17,C,4.5
25/12/2012 7:17,C,6.5
25/12/2012 11:17,C,7
25/12/2012 15:17,C,4
25/12/2012 19:17,C,3.5
25/12/2012 23:17,C,6
26/12/2012 3:17,C,6.5
26/12/2012 7:17,C,6.5
26/12/2012 11:17,C,7
26/12/2012 15:17,C,5
26/12/2012 19:17,C,3
26/12/2012 23:17,C,7
27/12/2012 3:17,C,7
27/12/2012 7:17,C,3.5
27/12/2012 11:17,C,7
27/12/2012 15:17,C,6.5
27/12/2012 19:17,C,5
27/12/2012 23:17,C,6.5
28/12/2012 3:17,C,7
28/12/2012 7:17,C,6
28/12/2012 11:17,C,7
28/12/2012 15:17,C,7.5
28/12/2012 19:17,C,6
28/12/2012 23:17,C,7
29/12/2012 3:17,C,7.5
29/12/2012 7:17,C,5
29/12/2012 11:17,C,7.5
29/12/2012 15:17,C,8
29/12/2012 19:17,C,4.5
29/12/2012 23:17,C,4
30/12/2012 3:17,C,7.5
30/12/2012 7:17,C,5
30/12/2012 11:17,C,7.5
30/12/2012 15:17,C,7.5
30/12/2012 19:17,C,6.5
30/12/2012 23:17,C,6
31/12/2012 3:17,C,7.5
31/12/2012 7:17,C,6
31/12/2012 11:17,C,7
31/12/2012 15:17,C,7.5
31/12/2012 19:17,C,5.5
31/12/2012 23:17,C,4.5
01/01/2013 3:17,C,7.5
01/01/2013 7:17,C,4.5
01/01/2013 11:17,C,5
01/01/2013 15:17,C,7.5
01/01/2013 19:17,C,4.5
01/01/2013 23:17,C,3.5
02/01/2013 3:17,C,7.5
02/01/2013 7:17,C,7
02/01/2013 11:17,C,7.5
02/01/2013 15:17,C,7.5
02/01/2013 19:17,C,6.5
02/01/2013 23:17,C,6
03/01/2013 3:17,C,7
03/01/2013 7:17,C,7
03/01/2013 11:17,C,5
03/01/2013 15:17,C,7
03/01/2013 19:17,C,7
03/01/2013 23:17,C,6
04/01/2013 3:17,C,7
04/01/2013 7:17,C,7.5
04/01/2013 11:17,C,8
04/01/2013 15:17,C,7.5
04/01/2013 19:17,C,7.5
04/01/2013 23:17,C,6.5
05/01/2013 3:17,C,7
05/01/2013 7:17,C,7.5
05/01/2013 11:17,C,6
05/01/2013 15:17,C,5.5
05/01/2013 19:17,C,7.5
05/01/2013 23:17,C,5
06/01/2013 3:17,C,6.5
06/01/2013 7:17,C,7.5
06/01/2013 11:17,C,6.5
06/01/2013 15:17,C,6
06/01/2013 19:17,C,7
06/01/2013 23:17,C,6.5
07/01/2013 3:17,C,5.5
07/01/2013 7:17,C,7
07/01/2013 11:17,C,7.5
07/01/2013 15:17,C,7.5
07/01/2013 19:17,C,6.5
07/01/2013 23:17,C,7
08/01/2013 3:17,C,5.5
08/01/2013 7:17,C,7.5
08/01/2013 11:17,C,7.5
08/01/2013 15:17,C,4
08/01/2013 19:17,C,2.5
08/01/2013 23:17,C,7.5
09/01/2013 3:17,C,5.5
09/01/2013 7:17,C,7
09/01/2013 11:17,C,7.5
09/01/2013 15:17,C,6
09/01/2013 19:17,C,3.5
09/01/2013 23:17,C,7.5
10/01/2013 3:17,C,4.5
10/01/2013 7:17,C,3.5
10/01/2013 11:17,C,7.5
10/01/2013 15:17,C,5
10/01/2013 19:17,C,2.5
10/01/2013 23:17,C,7
11/01/2013 3:17,C,4.5
11/01/2013 7:17,C,1
11/01/2013 11:17,C,7
11/01/2013 15:17,C,5.5
11/01/2013 19:17,C,3.5
11/01/2013 23:17,C,6
12/01/2013 3:17,C,6.5
12/01/2013 7:17,C,2.5
12/01/2013 11:17,C,6.5
12/01/2013 15:17,C,6.5
12/01/2013 19:17,C,3
12/01/2013 23:17,C,2.5
13/01/2013 3:17,C,6.5
13/01/2013 7:17,C,4
13/01/2013 11:17,C,6.5
13/01/2013 15:17,C,6.5
13/01/2013 19:17,C,5
13/01/2013 23:17,C,4.5
14/01/2013 3:17,C,6.5
14/01/2013 7:17,C,5
14/01/2013 11:17,C,7
14/01/2013 15:17,C,7
14/01/2013 19:17,C,5.5
14/01/2013 23:17,C,3.5
15/01/2013 3:17,C,7
15/01/2013 7:17,C,4.5
15/01/2013 11:17,C,6
15/01/2013 15:17,C,7
15/01/2013 19:17,C,6
15/01/2013 23:17,C,5.5
16/01/2013 3:17,C,7
16/01/2013 7:17,C,6
16/01/2013 11:17,C,6.5
16/01/2013 15:17,C,7
16/01/2013 19:17,C,6
16/01/2013 23:17,C,5
17/01/2013 3:17,C,6.5
17/01/2013 7:17,C,6.5
17/01/2013 11:17,C,6
17/01/2013 15:17,C,6.5
17/01/2013 19:17,C,6
17/01/2013 23:17,C,5
18/01/2013 3:17,C,6.5
18/01/2013 7:17,C,7
18/01/2013 11:17,C,7.5
18/01/2013 15:17,C,10
18/01/2013 19:17,C,7
18/01/2013 23:17,C,5
19/01/2013 3:17,C,6.5
19/01/2013 7:17,C,7
19/01/2013 11:17,C,7.5
19/01/2013 15:17,C,8.5
19/01/2013 19:17,C,7
19/01/2013 23:17,C,4
20/01/2013 3:17,C,3
20/01/2013 7:17,C,7
20/01/2013 11:17,C,7
20/01/2013 15:17,C,10
20/01/2013 19:17,C,6.5
20/01/2013 23:17,C,4
21/01/2013 3:17,C,2.5
21/01/2013 7:17,C,7
21/01/2013 11:17,C,6.5
21/01/2013 15:17,C,11
21/01/2013 19:17,C,5.5
21/01/2013 23:17,C,6.5
22/01/2013 3:17,C,4.5
22/01/2013 7:17,C,6.5
22/01/2013 11:17,C,7
22/01/2013 15:17,C,7.5
22/01/2013 19:17,C,7
22/01/2013 23:17,C,7
23/01/2013 3:17,C,6.5
23/01/2013 7:17,C,7
23/01/2013 11:17,C,7
23/01/2013 15:17,C,7
23/01/2013 19:17,C,4.5
23/01/2013 23:17,C,7
24/01/2013 3:17,C,5.5
24/01/2013 7:17,C,6.5
24/01/2013 11:17,C,7
24/01/2013 15:17,C,6
24/01/2013 19:17,C,4.5
24/01/2013 23:17,C,6.5
25/01/2013 3:17,C,6.5
25/01/2013 7:17,C,5.5
25/01/2013 11:17,C,7
25/01/2013 15:17,C,6.5
25/01/2013 19:17,C,5
25/01/2013 23:17,C,7
26/01/2013 3:17,C,7
26/01/2013 7:17,C,5.5
26/01/2013 11:17,C,7
26/01/2013 15:17,C,7
26/01/2013 19:17,C,6
26/01/2013 23:17,C,7
27/01/2013 3:17,C,7
27/01/2013 7:17,C,5.5
27/01/2013 11:17,C,7
27/01/2013 15:17,C,7
27/01/2013 19:17,C,5
27/01/2013 23:17,C,6.5
28/01/2013 3:17,C,7
28/01/2013 7:17,C,4.5
28/01/2013 11:17,C,7
28/01/2013 15:17,C,7
28/01/2013 19:17,C,6
28/01/2013 23:17,C,5.5
29/01/2013 3:17,C,7
29/01/2013 7:17,C,5.5
29/01/2013 11:17,C,7
29/01/2013 15:17,C,7.5
29/01/2013 19:17,C,6.5
29/01/2013 23:17,C,6
30/01/2013 3:17,C,7
30/01/2013 7:17,C,6.5
30/01/2013 11:17,C,7.5
30/01/2013 15:17,C,7.5
30/01/2013 19:17,C,7
30/01/2013 23:17,C,7.5
31/01/2013 3:17,C,7.5
31/01/2013 7:17,C,7
31/01/2013 11:17,C,7.5
31/01/2013 15:17,C,7.5
31/01/2013 19:17,C,7
31/01/2013 23:17,C,7
01/02/2013 3:17,C,7
01/02/2013 7:17,C,7
01/02/2013 11:17,C,7.5
01/02/2013 15:17,C,7.5
01/02/2013 19:17,C,7
01/02/2013 23:17,C,6.5
02/02/2013 3:17,C,7
02/02/2013 7:17,C,7
02/02/2013 11:17,C,7
02/02/2013 15:17,C,7.5
02/02/2013 19:17,C,7
02/02/2013 23:17,C,6.5
03/02/2013 3:17,C,7
03/02/2013 7:17,C,7
03/02/2013 11:17,C,7
03/02/2013 15:17,C,7
03/02/2013 19:17,C,7
03/02/2013 23:17,C,7
04/02/2013 3:17,C,7
04/02/2013 7:17,C,7.5
04/02/2013 11:17,C,7
04/02/2013 15:17,C,7.5
04/02/2013 19:17,C,7.5
04/02/2013 23:17,C,7
05/02/2013 3:17,C,7
05/02/2013 7:17,C,7
05/02/2013 11:17,C,7.5
05/02/2013 15:17,C,7
05/02/2013 19:17,C,7
05/02/2013 23:17,C,7
06/02/2013 3:17,C,5.5
06/02/2013 7:17,C,7
06/02/2013 11:17,C,7.5
06/02/2013 15:17,C,6
06/02/2013 19:17,C,5.5
06/02/2013 23:17,C,7.5
07/02/2013 3:17,C,6.5
07/02/2013 7:17,C,7
07/02/2013 11:17,C,7.5
07/02/2013 15:17,C,11.5
07/02/2013 19:17,C,7.5
07/02/2013 23:17,C,7.5
08/02/2013 3:17,C,6.5
08/02/2013 7:17,C,6
08/02/2013 11:17,C,7.5
08/02/2013 15:17,C,7
08/02/2013 19:17,C,6
08/02/2013 23:17,C,7.5
09/02/2013 3:17,C,7
09/02/2013 7:17,C,6.5
09/02/2013 11:17,C,7.5
09/02/2013 15:17,C,8
09/02/2013 19:17,C,7
09/02/2013 23:17,C,7.5
10/02/2013 3:17,C,7.5
10/02/2013 7:17,C,6
10/02/2013 11:17,C,7.5
10/02/2013 15:17,C,7.5
10/02/2013 19:17,C,6.5
10/02/2013 23:17,C,7.5
11/02/2013 3:17,C,7.5
11/02/2013 7:17,C,6.5
11/02/2013 11:17,C,7.5
11/02/2013 15:17,C,7.5
11/02/2013 19:17,C,6.5
11/02/2013 23:17,C,6.5
12/02/2013 3:17,C,7.5
12/02/2013 7:17,C,5.5
12/02/2013 11:17,C,7
12/02/2013 15:17,C,7.5
12/02/2013 19:17,C,6.5
12/02/2013 23:17,C,5.5
13/02/2013 3:17,C,7
13/02/2013 7:17,C,5
13/02/2013 11:17,C,7
13/02/2013 15:17,C,7.5
13/02/2013 19:17,C,6
13/02/2013 23:17,C,5.5
14/02/2013 3:17,C,7
14/02/2013 7:17,C,6.5
14/02/2013 11:17,C,6.5
14/02/2013 15:17,C,7.5
14/02/2013 19:17,C,7
14/02/2013 23:17,C,7
15/02/2013 3:17,C,7.5
15/02/2013 7:17,C,7
15/02/2013 11:17,C,8.5
15/02/2013 15:17,C,7.5
15/02/2013 19:17,C,7
15/02/2013 23:17,C,7
16/02/2013 3:17,C,7.5
16/02/2013 7:17,C,7.5
16/02/2013 11:17,C,7
16/02/2013 15:17,C,7.5
16/02/2013 19:17,C,7
16/02/2013 23:17,C,5.5
17/02/2013 3:17,C,7
17/02/2013 7:17,C,7.5
17/02/2013 11:17,C,9
17/02/2013 15:17,C,10
17/02/2013 19:17,C,7.5
17/02/2013 23:17,C,5
18/02/2013 3:17,C,7
18/02/2013 7:17,C,7
18/02/2013 11:17,C,7.5
18/02/2013 15:17,C,9
18/02/2013 19:17,C,7.5
18/02/2013 23:17,C,5.5
19/02/2013 3:17,C,6
19/02/2013 7:17,C,7
19/02/2013 11:17,C,11.5
19/02/2013 15:17,C,14.5
19/02/2013 19:17,C,8
19/02/2013 23:17,C,7
20/02/2013 3:17,C,5
20/02/2013 7:17,C,7
20/02/2013 11:17,C,7.5
20/02/2013 15:17,C,7
20/02/2013 19:17,C,5.5
20/02/2013 23:17,C,7
21/02/2013 3:17,C,4.5
21/02/2013 7:17,C,7
21/02/2013 11:17,C,7
21/02/2013 15:17,C,6
21/02/2013 19:17,C,4.5
21/02/2013 23:17,C,7
22/02/2013 3:17,C,4.5
22/02/2013 7:17,C,6.5
22/02/2013 11:17,C,7
22/02/2013 15:17,C,7
22/02/2013 19:17,C,6
22/02/2013 23:17,C,7
23/02/2013 3:17,C,6.5
23/02/2013 7:17,C,5
23/02/2013 11:17,C,7
23/02/2013 15:17,C,6
23/02/2013 19:17,C,4.5
23/02/2013 23:17,C,7
24/02/2013 3:17,C,6
24/02/2013 7:17,C,4.5
24/02/2013 11:17,C,7
24/02/2013 15:17,C,6
24/02/2013 19:17,C,3.5
24/02/2013 23:17,C,6.5
25/02/2013 3:17,C,6.5
25/02/2013 7:17,C,5
25/02/2013 11:17,C,7
25/02/2013 15:17,C,7.5
25/02/2013 19:17,C,5
25/02/2013 23:17,C,7
26/02/2013 3:17,C,7
26/02/2013 7:17,C,5
26/02/2013 11:17,C,7
26/02/2013 15:17,C,7
26/02/2013 19:17,C,4.5
26/02/2013 23:17,C,6.5
27/02/2013 3:17,C,7
27/02/2013 7:17,C,4.5
27/02/2013 11:17,C,6.5
27/02/2013 15:17,C,7
27/02/2013 19:17,C,5
27/02/2013 23:17,C,6
28/02/2013 3:17,C,7
28/02/2013 7:17,C,6
28/02/2013 11:17,C,12.5
28/02/2013 15:17,C,7
28/02/2013 19:17,C,6.5
28/02/2013 23:17,C,6
01/03/2013 3:17,C,7
01/03/2013 7:17,C,6.5
01/03/2013 11:17,C,7
01/03/2013 15:17,C,7
01/03/2013 19:17,C,6.5
01/03/2013 23:17,C,6.5
02/03/2013 3:17,C,7
02/03/2013 7:17,C,6.5
02/03/2013 11:17,C,16.5
02/03/2013 15:17,C,7.5
02/03/2013 19:17,C,6
02/03/2013 23:17,C,4.5
03/03/2013 3:17,C,7
03/03/2013 7:17,C,6.5
03/03/2013 11:17,C,16
03/03/2013 15:17,C,9
03/03/2013 19:17,C,7
03/03/2013 23:17,C,4
04/03/2013 3:17,C,7
04/03/2013 7:17,C,7
04/03/2013 11:17,C,13.5
04/03/2013 15:17,C,12.5
04/03/2013 19:17,C,7
04/03/2013 23:17,C,4.5
05/03/2013 3:17,C,6.5
05/03/2013 7:17,C,6.5
05/03/2013 11:17,C,7
05/03/2013 15:17,C,7.5
05/03/2013 19:17,C,7
05/03/2013 23:17,C,4.5
06/03/2013 3:17,C,4.5
06/03/2013 7:17,C,6.5
06/03/2013 11:17,C,17
06/03/2013 15:17,C,14
06/03/2013 19:17,C,8
06/03/2013 23:17,C,7
07/03/2013 3:17,C,3
07/03/2013 7:17,C,6.5
07/03/2013 11:17,C,7
07/03/2013 15:17,C,13
07/03/2013 19:17,C,8.5
07/03/2013 23:17,C,7
08/03/2013 3:17,C,6
08/03/2013 7:17,C,6.5
08/03/2013 11:17,C,7
08/03/2013 15:17,C,12
08/03/2013 19:17,C,8
08/03/2013 23:17,C,7
09/03/2013 3:17,C,4.5
09/03/2013 7:17,C,4
09/03/2013 11:17,C,7
09/03/2013 15:17,C,7
09/03/2013 19:17,C,5.5
09/03/2013 23:17,C,7
10/03/2013 4:17,C,6.5
10/03/2013 8:17,C,4
10/03/2013 12:17,C,7
10/03/2013 16:17,C,8
10/03/2013 20:17,C,6
11/03/2013 0:17,C,7
11/03/2013 4:17,C,5
11/03/2013 8:17,C,3
11/03/2013 12:17,C,7
11/03/2013 16:17,C,7
11/03/2013 20:17,C,6
12/03/2013 0:17,C,6.5
12/03/2013 4:17,C,6.5
12/03/2013 8:17,C,6
12/03/2013 12:17,C,7.5
12/03/2013 16:17,C,7.5
12/03/2013 20:17,C,7
13/03/2013 0:17,C,7
13/03/2013 4:17,C,7
13/03/2013 8:17,C,7.5
13/03/2013 12:17,C,7.5
13/03/2013 16:17,C,7
13/03/2013 20:17,C,7.5
14/03/2013 0:17,C,7.5
14/03/2013 4:17,C,7
14/03/2013 8:17,C,8
14/03/2013 12:17,C,9.5
14/03/2013 16:17,C,7.5
14/03/2013 20:17,C,8
15/03/2013 0:17,C,7
15/03/2013 4:17,C,7.5
15/03/2013 8:17,C,7.5
15/03/2013 12:17,C,9
15/03/2013 16:17,C,7.5
15/03/2013 20:17,C,6.5
16/03/2013 0:17,C,5.5
16/03/2013 4:17,C,7
16/03/2013 8:17,C,5.5
16/03/2013 12:17,C,5
16/03/2013 16:17,C,7.5
16/03/2013 20:17,C,6
17/03/2013 0:17,C,5
17/03/2013 4:17,C,7
17/03/2013 8:17,C,5.5
17/03/2013 12:17,C,13.5
17/03/2013 16:17,C,7.5
17/03/2013 20:17,C,6
18/03/2013 0:17,C,4
18/03/2013 4:17,C,6.5
18/03/2013 8:17,C,6.5
18/03/2013 12:17,C,16.5
18/03/2013 16:17,C,13
18/03/2013 20:17,C,7.5
19/03/2013 0:17,C,3.5
19/03/2013 4:17,C,6.5
19/03/2013 8:17,C,6.5
19/03/2013 12:17,C,8
19/03/2013 16:17,C,8.5
19/03/2013 20:17,C,7
20/03/2013 0:17,C,5.5
20/03/2013 4:17,C,6.5
20/03/2013 8:17,C,6.5
20/03/2013 12:17,C,7
20/03/2013 16:17,C,8
20/03/2013 20:17,C,6.5
21/03/2013 0:17,C,6
21/03/2013 4:17,C,3
21/03/2013 8:17,C,6.5
21/03/2013 12:17,C,11
21/03/2013 16:17,C,12.5
21/03/2013 20:17,C,7.5
22/03/2013 0:17,C,7
22/03/2013 4:17,C,3.5
22/03/2013 8:17,C,6
22/03/2013 12:17,C,7.5
22/03/2013 16:17,C,13.5
22/03/2013 20:17,C,8
23/03/2013 0:17,C,7
23/03/2013 4:17,C,5
23/03/2013 8:17,C,5.5
23/03/2013 12:17,C,6.5
23/03/2013 16:17,C,9
23/03/2013 20:17,C,7.5
24/03/2013 0:17,C,7
24/03/2013 4:17,C,6.5
24/03/2013 8:17,C,5.5
24/03/2013 12:17,C,7
24/03/2013 16:17,C,9.5
24/03/2013 20:17,C,9
25/03/2013 0:17,C,7.5
25/03/2013 4:17,C,6.5
25/03/2013 8:17,C,6.5
25/03/2013 12:17,C,7
25/03/2013 16:17,C,8.5
25/03/2013 20:17,C,8
26/03/2013 0:17,C,7.5
26/03/2013 4:17,C,7
26/03/2013 8:17,C,7
26/03/2013 12:17,C,7.5
26/03/2013 16:17,C,8
26/03/2013 20:17,C,8.5
27/03/2013 0:17,C,7.5
27/03/2013 4:17,C,7
27/03/2013 8:17,C,6.5
27/03/2013 12:17,C,7.5
27/03/2013 16:17,C,8
27/03/2013 20:17,C,7.5
28/03/2013 0:17,C,7.5
28/03/2013 4:17,C,7.5
28/03/2013 8:17,C,5
28/03/2013 12:17,C,8
28/03/2013 16:17,C,7.5
28/03/2013 20:17,C,6.5
29/03/2013 0:17,C,6.5
29/03/2013 4:17,C,7
29/03/2013 8:17,C,4.5
29/03/2013 12:17,C,20
29/03/2013 16:17,C,8.5
29/03/2013 20:17,C,7
30/03/2013 0:17,C,6.5
30/03/2013 4:17,C,7
30/03/2013 8:17,C,4.5
30/03/2013 12:17,C,25.5
30/03/2013 16:17,C,9
30/03/2013 20:17,C,8
31/03/2013 0:17,C,6.5
31/03/2013 4:17,C,7.5
31/03/2013 8:17,C,6
31/03/2013 12:17,C,24.5
31/03/2013 16:17,C,9
31/03/2013 20:17,C,8
01/04/2013 0:17,C,6
01/04/2013 4:17,C,7.5
01/04/2013 8:17,C,7.5
01/04/2013 12:17,C,25
01/04/2013 16:17,C,9.5
01/04/2013 20:17,C,8
02/04/2013 0:17,C,8
02/04/2013 4:17,C,8
02/04/2013 8:17,C,8
02/04/2013 12:17,C,8.5
02/04/2013 16:17,C,10.5
02/04/2013 20:17,C,8.5
03/04/2013 0:17,C,7
03/04/2013 4:17,C,7.5
03/04/2013 8:17,C,7.5
03/04/2013 12:17,C,14.5
03/04/2013 16:17,C,17
03/04/2013 20:17,C,11
04/04/2013 0:17,C,9.5
04/04/2013 4:17,C,9
04/04/2013 8:17,C,9
04/04/2013 12:17,C,10
04/04/2013 16:17,C,10.5
04/04/2013 20:17,C,9
05/04/2013 0:17,C,8.5
05/04/2013 4:17,C,8.5
05/04/2013 8:17,C,8
05/04/2013 12:17,C,8
05/04/2013 16:17,C,12
05/04/2013 20:17,C,9
06/04/2013 0:17,C,8
06/04/2013 4:17,C,8
06/04/2013 8:17,C,8
06/04/2013 12:17,C,8.5
06/04/2013 16:17,C,12
06/04/2013 20:17,C,10
07/04/2013 0:17,C,8.5
07/04/2013 4:17,C,7
07/04/2013 8:17,C,7
07/04/2013 12:17,C,8.5
07/04/2013 16:17,C,11
07/04/2013 20:17,C,9.5
08/04/2013 0:17,C,8.5
08/04/2013 4:17,C,8
08/04/2013 8:17,C,8.5
08/04/2013 12:17,C,8
08/04/2013 16:17,C,10
08/04/2013 20:17,C,8.5
09/04/2013 0:17,C,8
09/04/2013 4:17,C,7
09/04/2013 8:17,C,7
09/04/2013 12:17,C,8
09/04/2013 16:17,C,8
09/04/2013 20:17,C,7
10/04/2013 0:17,C,8
10/04/2013 4:17,C,8
10/04/2013 8:17,C,7.5
10/04/2013 12:17,C,8.5
10/04/2013 16:17,C,8
10/04/2013 20:17,C,7
11/04/2013 0:17,C,8
11/04/2013 4:17,C,8
11/04/2013 8:17,C,5.5
11/04/2013 12:17,C,13
11/04/2013 16:17,C,8.5
11/04/2013 20:17,C,7.5
12/04/2013 0:17,C,7.5
12/04/2013 4:17,C,8
12/04/2013 8:17,C,4.5
12/04/2013 12:17,C,4
12/04/2013 16:17,C,7.5
12/04/2013 20:17,C,5.5
13/04/2013 0:17,C,7.5
13/04/2013 4:17,C,7.5
13/04/2013 8:17,C,6.5
13/04/2013 12:17,C,20
13/04/2013 16:17,C,8.5
13/04/2013 20:17,C,7
14/04/2013 0:17,C,7
14/04/2013 4:17,C,8
14/04/2013 8:17,C,7.5
14/04/2013 12:17,C,23.5
14/04/2013 16:17,C,9.5
14/04/2013 20:17,C,8.5
15/04/2013 0:17,C,5.5
15/04/2013 4:17,C,8
15/04/2013 8:17,C,6
15/04/2013 12:17,C,29
15/04/2013 16:17,C,12
15/04/2013 20:17,C,9
16/04/2013 0:17,C,7.5
16/04/2013 4:17,C,8
16/04/2013 8:17,C,6.5
16/04/2013 12:17,C,27.5
16/04/2013 16:17,C,19.5
16/04/2013 20:17,C,10
17/04/2013 0:17,C,9
17/04/2013 4:17,C,8.5
17/04/2013 8:17,C,8.5
17/04/2013 12:17,C,11
17/04/2013 16:17,C,10
17/04/2013 20:17,C,8.5
18/04/2013 0:17,C,7.5
18/04/2013 4:17,C,8
18/04/2013 8:17,C,8
18/04/2013 12:17,C,9
