date,temp_pine,temp_mcinnes,temp_addenbroke,sal_pine,sal_mcinnes,sal_addenbroke,pca1,pca2
2003-11-19,9.2,8.8,0,30.9,29.1,NA,-1.0851545957974098,1.0416397044059063
2003-11-20,9.2,8.2,-1.5,30.9,28.5,NA,-1.4136274408253977,1.2829402916241417
2003-11-21,9.4,7.3,-3,30.9,27.8,NA,-1.7202913622141769,1.6405837344916894
2003-11-22,8.4,7.2,-1.5,30.9,28.3,NA,-1.9944502317632744,0.8392224851310444
2003-11-23,8.4,8,0,31,29,NA,-1.6211058325188281,0.5959533873578863
2003-11-24,8.1,8.1,-0.5,30.7,28.2,NA,-1.796963831982646,0.5033490158728549
2003-11-25,8.4,8.7,2,30.8,28.8,NA,-1.2055778162564073,0.27520352634436734
2003-11-26,8.3,8.4,2.5,30.8,28.8,NA,-1.2528238809368393,0.1429962287504654
2003-11-27,8.4,8.3,1,30.9,29.3,NA,-1.424559712941732,0.43607058448985747
2003-11-28,8.3,8.6,2,30.9,30.3,NA,-1.2725717208465845,0.21949273671336497
2003-11-29,8.1,8.4,0.5,31,30.1,NA,-1.6004177124055503,0.34346621300482594
2003-11-30,8.2,8.1,-1,31,29,NA,-1.8170250986269025,0.6385090792991408
2003-12-01,7.9,8,-3,31.1,29.5,NA,-2.2316128346857895,0.7832682739225001
2003-12-02,8,7.9,1.5,31.1,30,NA,-1.6279159371762384,0.13476240744802465
2003-12-03,8.4,7.9,1,31.5,28.7,NA,-1.5143028213746499,0.4400076055997029
2003-12-04,8.1,7.8,0,31.5,28.9,NA,-1.7996517691811307,0.42783676318741665
2003-12-05,8.3,7.9,4.5,31.5,29.5,NA,-1.1065251899731718,-0.16594256893351675
2003-12-06,8.5,7.9,2.5,31.6,29,NA,-1.275886511514091,0.2613075949546998
2003-12-07,8.8,7.9,3,31.1,29.5,NA,-1.0775927349420436,0.3529277111622699
2003-12-08,8.2,7.4,1,31,28.6,NA,-1.7155979618796937,0.3315387921700813
2003-12-09,8.4,7.3,-1,31.3,29.4,NA,-1.9073950605288414,0.7597732113357606
2003-12-10,8.2,7.4,-1,31.3,29.1,NA,-1.9740755383845083,0.6453988662413703
2003-12-11,8.3,8.1,2,31.3,29.7,NA,-1.3847506063877317,0.22441401310067183
2003-12-12,8.2,8.3,1,31.5,30,NA,-1.5136759679056282,0.32268049467292886
2003-12-13,8.1,8.3,1,31,30.8,NA,-1.558234095387576,0.26598544976446503
2003-12-14,8.3,8.4,2.5,31,31.4,NA,-1.2528238809368393,0.1429962287504654
2003-12-15,8.1,8,2.5,31.3,31,NA,-1.4316832443336536,0.03354316004338234
2003-12-16,8.1,8.2,4,31.3,31,NA,-1.1929535077385838,-0.20382040606500723
2003-12-17,8.2,8.1,4,31,30.8,NA,-1.1708311573648658,-0.14614110587908202
2003-12-18,8.1,8.3,4,31.3,29.8,NA,-1.170517730630354,-0.2048046613424686
2003-12-19,8.1,8.1,3.5,31.3,29.5,NA,-1.2800086789730167,-0.12437113226972361
2003-12-20,8.2,8.1,5,31.8,29.7,NA,-1.0415923691124584,-0.3030711429147266
2003-12-21,8.3,7.7,4,31.6,30.2,NA,-1.2160161383158343,-0.08550903986077169
2003-12-22,8.2,7.8,5,31.3,30.5,NA,-1.1088997004371464,-0.3001183770823424
2003-12-23,8.3,8.2,5.5,31.3,31.3,NA,-0.9099790703960764,-0.3258253718015455
2003-12-24,8.4,7.8,6,31.5,30.7,NA,-0.8905446572208426,-0.3436583243010585
2003-12-25,8.4,7.7,0.5,31.8,31.2,NA,-1.6237937697173124,0.5204411346724481
2003-12-26,8.5,7.8,0.5,31.3,31,NA,-1.556799865127135,0.5761519243034504
2003-12-27,8.2,7.4,-1,31,29.9,NA,-1.9740755383845083,0.6453988662413703
2003-12-28,8.1,7.2,-2,30.7,30.1,NA,-2.1927440083353216,0.7476023689234739
2003-12-29,8.2,7.3,-4,31.3,30.7,NA,-2.38422768024996,1.1171732326257657
2003-12-30,8.1,7.4,-2.5,31.3,29.9,NA,-2.212491848245067,0.824098876886374
2003-12-31,8,NA,0,31.2,NA,NA,-2.101767061240822,0.3824407250956435
2004-01-01,8.1,6.6,-2,31,29.5,NA,-2.3273586709846987,0.7535079005882424
2004-01-02,7.6,6.2,-3.5,31.4,30,NA,-2.833750599205967,0.709364752709235
2004-01-03,7.5,5.7,-6.5,31.4,29.7,NA,-3.378203976986284,1.1283810952950115
2004-01-04,7.5,6,-7.5,31.4,30.2,NA,-3.4401354339140036,1.282358366498272
2004-01-05,7.4,5.4,-7,31.4,30.4,NA,-3.5546888299191237,1.153103834736755
2004-01-06,7.5,5.8,-5,31.7,29.7,NA,-3.161910017499444,0.8920017844640836
2004-01-07,7.4,6.8,-2.5,31.4,30.1,NA,-2.659013403268079,0.4331390941918949
2004-01-08,7.5,6.8,4.5,31.4,29.3,NA,-1.7097837580192796,-0.6086761201491541
2004-01-09,7.6,6.8,4,31.2,30.3,NA,-1.7298450246635353,-0.4735160567228678
2004-01-10,7.7,7.1,6,30.9,31.1,NA,-1.359501989352084,-0.733633851718077
2004-01-11,8.2,7.2,3.5,31.5,30.6,NA,-1.4373725454651338,-0.05881778986410734
2004-01-12,8.4,7.2,5,31.1,31.1,NA,-1.1543981081226267,-0.18082275560064565
2004-01-13,8.4,7,6,31.1,30.6,NA,-1.0700308740866784,-0.33578428208136735
2004-01-14,8.3,7.3,7,30.8,30.4,NA,-0.9180428819915302,-0.5523621298578599
2004-01-15,8,NA,4.5,31.3,NA,NA,-1.211106429992788,-0.3373040168809927
2004-01-16,8.1,NA,3.5,31.3,NA,NA,-1.342341870920553,-0.1216365814298121
2004-01-17,8.2,7.6,5,31.3,29.1,NA,-1.1537712546536052,-0.29814986652741965
2004-01-18,7.9,7.5,6,31,29.4,NA,-1.1806426259552705,-0.6241807830109942
2004-01-19,7.9,7.4,4,31.5,29.9,NA,-1.4615559795683146,-0.30933645366224366
2004-01-20,7.9,7.6,2.5,30.8,29.1,NA,-1.6105426077304668,-0.07590990866369965
2004-01-21,7.8,7.4,4.5,31.2,29.6,NA,-1.4414947129240592,-0.44449651708853033
2004-01-22,7.9,7.5,6,31.2,29.9,NA,-1.1806426259552705,-0.6241807830109942
2004-01-23,7.9,7.3,4.5,31.2,29.4,NA,-1.4193723625503407,-0.3868172169026046
2004-01-24,7.8,6.7,0.5,31.5,28.5,NA,-2.1155003056912944,0.19011341799627776
2004-01-25,7.8,6.5,0,31.4,27.7,NA,-2.2249912540339576,0.27054694706902277
2004-01-26,7.7,6.4,-2,31.1,28.5,NA,-2.550462735128949,0.5286962315093094
2004-01-27,7.7,6.5,-3,30.9,29,NA,-2.6572657462731266,0.6846420132674927
2004-01-28,7.5,6.5,-0.5,30.9,29.3,NA,-2.4232850306060048,0.1789268308614531
2004-01-29,7.6,6.9,2.5,30.7,28.5,NA,-1.901267429933917,-0.2391052564468624
2004-01-30,7.6,7,0,31.2,29.6,NA,-2.201928623456706,0.1522355808647878
2004-01-31,7.3,6.2,0.5,30.9,30,NA,-2.4504698286421815,-0.08844053015873522
2004-02-01,7.2,5.9,-2,30.9,28.7,NA,-2.8854322580798355,0.25014228335429645
2004-02-02,7.2,5.9,-1,31.1,30.2,NA,-2.756193469827428,0.09321224631865199
2004-02-03,7,5.6,-1,30.8,29.4,NA,-2.9126170561160123,-0.017225077665891944
2004-02-04,7.1,5.7,-1,30.9,28.9,NA,-2.8456231515258352,0.03848571196511041
2004-02-05,7.1,6.1,2.5,30.9,30,NA,-2.3035442842094924,-0.5147064387694912
2004-02-06,7.3,6.5,3,31.4,30.3,NA,-2.0600655266864747,-0.4837183885802308
2004-02-07,7.2,6.5,3,31.3,30.6,NA,-2.1046236541684222,-0.5404134334886946
2004-02-08,7.1,7.2,4,31.3,30.6,NA,-1.8628925536403576,-0.7609283023750333
2004-02-09,7.4,7.4,4,31.3,30.1,NA,-1.684346616978054,-0.5928116782045635
2004-02-10,7.5,7.5,3.5,31.2,29.4,NA,-1.6819721065140805,-0.4586358700557392
2004-02-11,7.7,7.5,1,31,28.9,NA,-1.9159528221812032,0.047079312350300516
2004-02-12,7.5,7,3,31.3,30.1,NA,-1.858770386181432,-0.3752495751506099
2004-02-13,7.4,7.1,3.5,31.2,29.6,NA,-1.8162733424289461,-0.5113938938543572
2004-02-14,7.4,NA,5,31.2,NA,NA,-1.5122790003960187,-0.75162061161663285
2004-02-15,7.4,7.2,5,30.9,29.1,NA,-1.5999793829421054,-0.7477732046852853
2004-02-16,7.4,6.4,3,31.2,29.8,NA,-2.037943176312756,-0.4260390883943051
2004-02-17,7.5,6.7,5.5,31.2,29.8,NA,-1.6029807468751016,-0.7646219019073371
2004-02-18,7.4,7.1,6,31.2,30.9,NA,-1.4931763717979278,-0.9037189864434686
2004-02-19,7.5,7.2,5.5,31.3,30.6,NA,-1.4908018613339546,-0.7695431782946441
2004-02-20,7.7,7.2,6,31.6,29.9,NA,-1.3370662122438544,-0.7346181069955383
2004-02-21,7.8,7.3,2,31.5,31.2,NA,-1.787027460663307,-0.05118716922195756
2004-02-22,7.9,7.5,3,31.2,30.4,NA,-1.5683589907124926,-0.1533906719040605
2004-02-23,8.1,7.3,6.5,31.3,31.2,NA,-1.0717785310816303,-0.5872872011569663
2004-02-24,7.9,7.2,4,31.3,30,NA,-1.5064275337847737,-0.3073679431073209
2004-02-25,7.8,7,5.5,31.2,29.3,NA,-1.4019990331045697,-0.5974895330143293
2004-02-26,7.9,7.2,5,31.1,29.4,NA,-1.3771887455323664,-0.46429798014296547
2004-02-27,7.8,7.3,4,31,29.6,NA,-1.5285498841584926,-0.36504724329324656
2004-02-28,7.6,NA,4,31.1,NA,NA,-1.5768252975297632,-0.48022901670907986
2004-02-29,7.6,6.9,4,31.2,29.3,NA,-1.7074092475553058,-0.4745003120003291
2004-03-01,7.5,6.8,3.5,31.2,29.3,NA,-1.839022546271687,-0.4517460831135095
2004-03-02,7.7,6.9,2,31.3,29.3,NA,-1.921328696578172,-0.10394519302057582
2004-03-03,7.8,7.2,4,31.5,29.4,NA,-1.5509856612667217,-0.36406298801578524
2004-03-04,7.8,7.2,3,31.5,29.6,NA,-1.6802244495191292,-0.2071329509801407
2004-03-05,7.5,7.4,2,31.4,30.1,NA,-1.8982660660009214,-0.222256559224811
2004-03-06,7.4,6.9,3,31.4,30.1,NA,-1.9257642907716088,-0.43096036478161204
2004-03-07,7.7,7.5,6,31.4,30.2,NA,-1.2697588809191664,-0.7375708728279222
2004-03-08,8,7.1,6,31.3,30.4,NA,-1.2258276069062408,-0.5635487169926849
2004-03-09,8,7.3,4,31.3,30.1,NA,-1.4394336291945966,-0.2516571534763186
2004-03-10,8.1,7.4,2.5,31.4,29.4,NA,-1.5662979069830298,0.039448691708150664
2004-03-11,8,7.4,4,31.4,29.7,NA,-1.4169978520863669,-0.25264140875377994
2004-03-12,7.9,7.3,4,31.2,29.6,NA,-1.4839917566765444,-0.3083521983847823
2004-03-13,7.9,7.3,3,31.2,29.6,NA,-1.6132305449289517,-0.1514221613491377
2004-03-14,7.7,7.2,5.5,31.3,29.4,NA,-1.401685606370058,-0.656153088477716
2004-03-15,7.5,7.2,4.5,31.4,29.4,NA,-1.620040649586362,-0.6126131412589996
2004-03-16,7.6,7.3,5.5,31.1,29.6,NA,-1.4238079567437774,-0.7138323886636414
2004-03-17,7.7,7.2,4,31.1,29.6,NA,-1.5955437887486692,-0.42075803292424907
2004-03-18,7.6,7.5,3,31.2,30.2,NA,-1.7020333731583366,-0.32347580662945297
2004-03-19,7.6,NA,1.5,31.4,NA,NA,-2.0716367593342264,-0.08037082672205986
2004-03-20,7.9,7,2.5,31.3,29.6,NA,-1.7451572703798433,-0.07000437699893132
2004-03-21,8,7,5.5,31.3,28.3,NA,-1.3128827781406736,-0.4840994431974013
2004-03-22,8.1,7.4,5,31.6,29.1,NA,-1.2432009363520116,-0.35287640088096073
2004-03-23,8.1,7.5,6,31.4,27.4,NA,-1.091526370991375,-0.5107906931940668
2004-03-24,7.9,7.4,6.5,31.2,28.9,NA,-1.1384590089372963,-0.701661546251355
2004-03-25,7.8,7.3,6,31.2,29.9,NA,-1.270072307653678,-0.6789073173645357
2004-03-26,7.9,7.3,5,31.2,29.4,NA,-1.354752968424137,-0.4652822354204269
2004-03-27,8.1,7.8,6,31.3,29.2,NA,-1.0242190396666868,-0.5137434590264508
2004-03-28,8.2,7.7,7,31.3,29.4,NA,-0.8728579010405612,-0.6129941958761703
2004-03-29,8.4,NA,7,31.6,NA,NA,-0.44953839301224274,-0.5142655690425215
2004-03-30,8.3,7.6,4,31.6,30.7,NA,-1.238451915424064,-0.08452478458331034
2004-03-31,8,7.4,2,31.4,29.9,NA,-1.6754754285911815,0.06121866531750912
2004-04-01,8.2,7.5,2,31.4,30.9,NA,-1.5639233965190569,0.1736244998569754
2004-04-02,8.3,7.8,5.5,31.4,28.9,NA,-0.9997221788289942,-0.32188835069169996
2004-04-03,8.2,7.8,7,31.6,28.7,NA,-0.8504221239323317,-0.6139784511536316
2004-04-04,8.4,7.9,6,31.1,30,NA,-0.8681088801126131,-0.3446425795785199
2004-04-05,8.5,8.6,4,31.4,29.3,NA,-0.9249778893778742,0.0190227524590033
2004-04-06,8.3,8.3,4.5,31.4,29,NA,-1.016782081540254,-0.16987959004336234
2004-04-07,8.3,8.4,7.5,31.5,29.6,NA,-0.6066299396748026,-0.6416539564277575
2004-04-08,8.5,8.5,5.5,31.4,30.1,NA,-0.7535554841074925,-0.21538804781700227
2004-04-09,8.6,9.2,5.5,31.1,29.9,NA,-0.551946916867939,-0.16558278985076816
2004-04-10,8.7,9.3,7.5,31.1,29.4,NA,-0.2264754357729468,-0.4237320742910549
2004-04-11,9,9.5,8,31.6,30,NA,0.016689895015559637,-0.3340804686384076
2004-04-12,8.7,9.6,7,31.7,30,NA,-0.22378749857446234,-0.34821982160561676
2004-04-13,8.4,9.6,6.5,31.6,30.5,NA,-0.4220812751465092,-0.4398399378131858
2004-04-14,8.4,9,6.5,31.2,29.4,NA,-0.5566959377958859,-0.43393440614841733
2004-04-15,8.6,NA,8,31.4,NA,NA,-0.1182355207024167,-0.5627605261245844
2004-04-16,8.5,8.9,7,31.4,29.1,NA,-0.46995419329596366,-0.4547201244803146
2004-04-17,8.4,9,6,31.5,29.1,NA,-0.6213153319220895,-0.3554693876305951
2004-04-18,8.4,9.1,6.5,31.4,29.9,NA,-0.5342601606876566,-0.43491866142587876
2004-04-19,9,9.7,7,31.6,30,NA,-0.06767733902038896,-0.1791189421576858
2004-04-20,9,9.3,7,31.7,31,NA,-0.15742044745330638,-0.17518192104784028
2004-04-21,9.2,9.5,7,31.8,30.2,NA,-0.023432638272952215,-0.06376034178583552
2004-04-22,9.1,9.4,7,31.4,29.4,NA,-0.09042654286312928,-0.11947113141683793
2004-04-23,9.4,9.2,5,31.2,29.7,NA,-0.2601012911385592,0.3664425879347664
2004-04-24,9.5,8.6,5.5,31.5,31.1,NA,-0.28553843217978414,0.3505781459901761
2004-04-25,9.7,8.8,5,31.6,31.4,NA,-0.21617001712563338,0.5404647437700033
2004-04-26,9.4,8.7,8,31.5,31.4,NA,0.01543618807751579,-0.09942624678486042
2004-04-27,9,8.9,7,31.7,30.4,NA,-0.24716355588622418,-0.17124489993799474
2004-04-28,8.8,9.3,7,32.1,29.9,NA,-0.24653670241720188,-0.28857201086476786
2004-04-29,8.8,9.7,6.5,31.9,30.3,NA,-0.22141298811048815,-0.21404401345679114
2004-04-30,8.9,10.1,8.5,31.7,29.3,NA,0.17136582430919217,-0.47514606372946216
2004-05-01,9,9.3,10,31.2,29.7,NA,0.23029591730391563,-0.6459720321547741
2004-05-02,8.9,9.8,8,31.1,29.5,NA,0.039439098858300416,-0.3937282793792556
2004-05-03,9,9.8,10,30.9,29.8,NA,0.3424748028450629,-0.650893308542081
2004-05-04,8.8,10.2,6,31,31.1,NA,-0.17385349669554456,-0.14050027132627577
2004-05-05,9,10.4,6.5,31.4,30.1,NA,0.024753706611013677,-0.10754371058209329
2004-05-06,9.1,11.1,6.5,32,30,NA,0.2263622738505673,-0.0577384526158592
2004-05-07,9,NA,8,31.7,NA,NA,0.14852105447366562,-0.3398638882990933
2004-05-08,9,10.9,10.5,31.4,30.2,NA,0.6538877451617902,-0.7401851351119784
2004-05-09,8.9,10.8,10,31.3,30.5,NA,0.5222744464454093,-0.7174309062251587
2004-05-10,9,9.9,7.5,31.4,30.8,NA,0.04181360932227383,-0.2595524712304309
2004-05-11,9,11,10,31.4,29.5,NA,0.6117041281438159,-0.6627043718716176
2004-05-12,9,12.1,8,31.5,29.4,NA,0.6000200998295249,-0.35967110585240364
2004-05-13,9.2,10.8,8.5,31.7,29.4,NA,0.46209064651264165,-0.31195071594630047
2004-05-14,9.2,10.7,9,31.8,29.1,NA,0.5042742635306156,-0.3894314791866614
2004-05-15,9.5,11.4,10,31.8,29.6,NA,0.9242378739864732,-0.3831661684391433
2004-05-16,9.4,11.4,9.5,31.9,29.3,NA,0.8150603523783219,-0.36139619482978474
2004-05-17,9.5,11.3,8.5,32.1,29.5,NA,0.7079439144996329,-0.146786857608215
2004-05-18,9.5,NA,10,32,NA,NA,0.8778159428873391,-0.3811296430068456
2004-05-19,9.4,11.2,9.5,31.8,30.3,NA,0.7701887981618626,-0.35942768427486194
2004-05-20,9.4,11,10,31.8,29.7,NA,0.7899366380716075,-0.43592419223776147
2004-05-21,9,11.1,9.5,31.4,30,NA,0.5695205111258416,-0.5852236086312568
2004-05-22,9.5,12,11,32.5,29.9,NA,1.1880913248882572,-0.546001737139556
2004-05-23,9.3,12.4,10,32.2,29.8,NA,1.059479390104872,-0.5063988110306846
2004-05-24,9.1,11.8,9,31.7,30.4,NA,0.7065096842391919,-0.4569533321472003
2004-05-25,9.4,11.8,10,31.4,29.4,NA,0.9694228549374432,-0.4437982344574526
2004-05-26,9.2,11,10,31.5,29.7,NA,0.7008203831077113,-0.54931428205469
2004-05-27,9.2,10.8,8,31.7,30.5,NA,0.397471252386438,-0.2334856974284782
2004-05-28,9.4,10.9,8,31.5,30.2,NA,0.5090232844585636,-0.12107986288901099
2004-05-29,9.8,10.8,9,31.3,29.7,NA,0.7940588055305334,-0.05024546501333806
2004-05-30,9.6,10.8,9,31.8,29.9,NA,0.704942550566637,-0.1636355548302666
2004-05-31,9.6,10.4,9,31.8,30.1,NA,0.6151994421337191,-0.159698533720421
2004-06-01,9.8,10.8,8,31.6,30.5,NA,0.664820017278126,0.1066845720223065
2004-06-02,9.9,11.7,7,31.6,29.9,NA,0.7820613504817308,0.3114513564692624
2004-06-03,9.8,12,9,31.6,31,NA,1.0632881308292865,-0.06205652834287469
2004-06-04,9.6,NA,10.5,31.3,NA,NA,1.0434673790422517,-0.405377121547877
2004-06-05,9.4,11.5,11.5,31.5,29.8,NA,1.095973705991366,-0.6762405241785352
2004-06-06,9.6,11.7,10.5,31.6,30.6,NA,1.1007227269193127,-0.4078889078808859
2004-06-07,9.3,12.1,11,31.5,30.5,NA,1.1214108470325908,-0.6603760822339451
2004-06-08,9.1,12.4,11,31.6,29.8,NA,1.099601923393383,-0.7767189378832577
2004-06-09,9.1,10.1,11,31.7,31.4,NA,0.5835790499041059,-0.754081066501646
2004-06-10,9.1,10.3,10.5,32.2,30.9,NA,0.5638312099943613,-0.6775845585387463
2004-06-11,9.2,10.8,9,31.7,30.2,NA,0.5267100406388453,-0.3904157344641227
2004-06-12,9.1,10.9,11,31.7,30,NA,0.7630652667699415,-0.7619551087213369
2004-06-13,9.3,11.4,9,31.5,30.1,NA,0.7058828307701702,-0.33962622122042624
2004-06-14,9.6,NA,9,31.8,NA,NA,0.7465805019595737,-0.165462207555665
2004-06-15,9.6,11.2,8,32.3,30.3,NA,0.6654468707471471,-0.0106425389044676
2004-06-16,10.1,11.3,10,32.5,29.8,NA,1.169150861769931,-0.042011643710898244
2004-06-17,10.1,NA,12,31.7,NA,NA,1.6737999750950325,-0.3666712382582254
2004-06-18,10.4,14.5,15,31.8,28.7,NA,2.666964052941154,-0.688072863042493
2004-06-19,10.5,15.8,16,31.7,29,NA,3.132426071082491,-0.8011031737766717
2004-06-20,11,NA,15.5,31.8,NA,NA,2.9667383157674654,-0.4249552691326982
2004-06-21,10.9,14.3,15,32.1,29.7,NA,2.8448831361344338,-0.40262912794525024
2004-06-22,10.1,13.7,12.5,32.3,29.8,NA,2.030706482998456,-0.45795886295908295
2004-06-23,10.2,12.8,13,31.9,28.5,NA,1.9379620106325426,-0.47087053907128884
2004-06-24,10.3,13.5,14,31.7,30.3,NA,2.268809366124504,-0.5779953181406985
2004-06-25,10.1,13.2,14,31.7,29.7,NA,2.112385779835919,-0.6884326421252429
2004-06-26,10.2,13.8,14,31.6,30.3,NA,2.2915585699672443,-0.6376431288815476
2004-06-27,10.7,13.9,12,31.8,30.1,NA,2.2783074079803987,-0.04129208554539997
2004-06-28,10.6,13.6,13,32,30,NA,2.2956807374261694,-0.2519644016571238
2004-06-29,10.5,15.1,13,32,29.9,NA,2.587659266567663,-0.32342327572750834
2004-06-30,11,14.6,13,31.6,30,NA,2.6982710184362557,-0.03502677479788158
2004-07-01,10.6,14,12.5,31.8,29.6,NA,2.3208044517328834,-0.17743640424914717
2004-07-02,10.3,14,13.5,32,30.1,NA,2.3163688575394477,-0.504451576010183
2004-07-03,10.5,14,13,31.9,30.1,NA,2.3408657183771395,-0.31259646767543325
2004-07-04,11,12.8,13.5,31.7,30.6,NA,2.3590464246143297,-0.09577519832139879
2004-07-05,10.9,12.8,13,31.8,30.6,NA,2.249868903006178,-0.07400522471204048
2004-07-06,9.8,13.2,11.5,31.8,30.7,NA,1.6556144267590578,-0.4661926842615227
2004-07-07,10.2,13.2,11,31.8,30.7,NA,1.769227542560645,-0.16094748610984524
2004-07-08,10.1,13.4,12,31.6,30.2,NA,1.898779757547564,-0.3765410786088766
2004-07-09,9.8,13.8,12.5,32.1,30.3,NA,1.9194678776608425,-0.6290282529619357
2004-07-10,9.6,13.4,13,32.1,30.2,NA,1.8052279083902314,-0.816946340186841
2004-07-11,9.9,13.4,13,31.9,30.2,NA,1.9389022908360753,-0.6468612054614487
2004-07-12,10.1,14,14,32.2,30.1,NA,2.2918719967017553,-0.6963066843449343
2004-07-13,10.1,13.6,15,32.2,29.5,NA,2.331367676521244,-0.8492997002707326
2004-07-14,11.4,14.6,13.5,31.9,29.7,NA,2.9411229224902513,0.11328838631815226
2004-07-15,10.1,14.3,13,31.9,29.6,NA,2.2299405397740357,-0.5423294131416735
2004-07-16,10.7,15.1,14,32,30.4,NA,2.806014309783966,-0.3669632229462257
2004-07-17,11.4,15.7,15,31.7,30,NA,3.3817746530593857,-0.13293347728738983
2004-07-18,11,16.4,15.5,31.4,26.8,NA,3.4252119770154037,-0.44506846238129805
2004-07-19,11.1,16.4,15,31.6,26.8,NA,3.405150710371147,-0.309908398955012
2004-07-20,10.9,15.5,14.5,31.5,29.4,NA,3.0494930673069836,-0.33597517275696487
2004-07-21,10.4,15.5,13.5,31.7,29.5,NA,2.697463641644837,-0.4625203602636402
2004-07-22,10.6,16.7,13.5,31.7,29.3,NA,3.055809221907485,-0.3609413337762491
2004-07-23,10.5,16.7,14.5,31.5,29.5,NA,3.1404898826779446,-0.5745664157203575
2004-07-24,10.5,13.9,15.5,31.3,29.9,NA,2.6415269118999283,-0.7039373049870834
2004-07-25,10.7,13.7,15,31.8,29.8,NA,2.6211522185211606,-0.5101136860974107
2004-07-26,10.1,13.4,13.5,32.2,29.2,NA,2.0926379399261745,-0.6119361341623432
2004-07-27,10.1,13.2,13.5,31.9,28.6,NA,2.047766385709715,-0.6099676236074203
2004-07-28,10.8,13.2,13.5,32.1,29.6,NA,2.3596732780833514,-0.213102309248172
2004-07-29,10.8,13.1,15,32,29.6,NA,2.5310956833537332,-0.4475131095241773
2004-07-30,10.5,13.2,13,31.6,29.9,NA,2.1613795015113033,-0.3047224254557421
2004-07-31,10.5,12.3,12.5,31.7,31.3,NA,1.894838113411036,-0.21739910944076749
2004-08-01,10.3,12.1,13,32,31,NA,1.8254696983568846,-0.40728570722059443
2004-08-02,9.9,12,11.5,31.6,30.7,NA,1.4309432289422521,-0.39768657602352236
2004-08-03,10.9,12.9,13,32.2,30.2,NA,2.272304680114407,-0.07498947998950194
2004-08-04,10.4,13,13,31.5,30.4,NA,2.071949819812897,-0.35944895980928304
2004-08-05,10.1,14.3,12,31.7,30.2,NA,2.100701751521629,-0.38539937610602903
2004-08-06,9.9,13.8,13,31.9,30.1,NA,2.0286453992689935,-0.650798226571294
2004-08-07,10,13.8,12.5,31.9,29.8,NA,2.0085841326247373,-0.5156381631450082
2004-08-08,10.3,14.4,14.5,31.7,30.3,NA,2.5353507542247735,-0.6653186341556734
2004-08-09,11,15.5,14.5,31.6,29.8,NA,3.0940511947889315,-0.279280127848501
2004-08-10,10.9,15.5,17,31.6,29,NA,3.372590037938002,-0.7283002653460762
2004-08-11,10.8,15.7,16,31.6,29.6,NA,3.2436646764201056,-0.630033783773818
2004-08-12,12,15,15,31.4,29.9,NA,3.4920729781934674,0.21412657910562347
2004-08-13,11.6,13.9,14.5,31,30.9,NA,3.0024275259489475,0.07663822604166452
2004-08-14,11.2,13.9,14.5,31.2,30.9,NA,2.8241950160211564,-0.15014195359219137
2004-08-15,11.4,13.4,14,31.5,30.5,NA,2.736512991317702,0.04663443112986634
2004-08-16,11.5,13.4,14,31.7,30.2,NA,2.7810711187996495,0.10332947603833013
2004-08-17,10.9,13.8,15.5,32,30.8,NA,2.797323644719491,-0.4761728700757659
2004-08-18,11,14.4,15,31.5,30.2,NA,2.9118770407246113,-0.34691833831424784
2004-08-19,10.9,14.8,14,32.1,30.3,NA,2.8278232334231745,-0.25062036729691306
2004-08-20,10.5,NA,15.5,32,NA,NA,2.6332925967973626,-0.7035760664145623
2004-08-21,10.2,15.1,16,32.2,29.9,NA,2.841701248879041,-0.9642985215598344
2004-08-22,10.4,15.3,15,31.9,29.9,NA,2.8464502698069896,-0.6959469052621843
2004-08-23,10.8,15.2,14.5,31.6,30.4,NA,2.9376276085003474,-0.3897174518330445
2004-08-24,10.8,15.5,14.5,31.8,30,NA,3.0049349398250365,-0.3926702176654285
2004-08-25,10.9,15,14,31.9,30.6,NA,2.8726947876396327,-0.2525888778518357
2004-08-26,10.6,15.6,13.5,32,30.3,NA,2.809015673716962,-0.3501145257241737
2004-08-27,10.4,15.8,14,31.8,30.6,NA,2.8293903670957294,-0.5439381446138468
2004-08-28,10.6,15.8,14,32.1,30.3,NA,2.9185066220596245,-0.43054805479691904
2004-08-29,10.4,14.7,14,32,30.3,NA,2.582596818905205,-0.5331113365617715
2004-08-30,10.3,16,14,32.1,30.1,NA,2.82970379383024,-0.6026017000772332
2004-08-31,10.5,15.8,13.5,32,30.6,NA,2.809329100451473,-0.4087780811875604
2004-09-01,10.5,15.5,11.5,31.9,30.4,NA,2.4835441926219697,-0.09196524128388717
2004-09-02,10.6,15.3,13,31.5,30.9,NA,2.67708894826607,-0.26869674137396743
2004-09-03,10.1,15.1,13.5,31.4,31.4,NA,2.4740461507660747,-0.6286684738791868
2004-09-04,10,15,13.5,31.7,30.6,NA,2.407052246175898,-0.6843792635101894
2004-09-05,10.6,15.1,12,31.8,30.4,NA,2.5029786057972037,-0.10979819378340018
2004-09-06,10.9,15,11,31.8,31.2,NA,2.4849784228824103,0.21820123325509816
2004-09-07,10.5,14.7,10.5,31.7,30.3,NA,2.1748191875037266,0.07283883797144844
2004-09-08,10.3,14.7,12.5,31.7,30.5,NA,2.3441805090446466,-0.3544113259167684
2004-09-09,10.2,14.6,12,31.6,30,NA,2.212567210328265,-0.3316570970299495
2004-09-10,10,14.4,8.5,31.4,30.8,NA,1.626243642264485,0.10617645333280185
