1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: 690000003E988721
Is Mission Active?  true
Mission Start:  Sat Jan 01 04:40:00 PST 2000
Sample Rate:  Every 240 minute(s)
Number of Mission Samples:  2135
Total Samples:  2136
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 °C
Low Temperature Alarm:  -40 °C

Date/Time,Unit,Value
2/5/00 8:40:00 PM,C,15
2/6/00 12:40:00 AM,C,14.5
2/6/00 4:40:00 AM,C,14
2/6/00 8:40:00 AM,C,14.5
2/6/00 12:40:00 PM,C,14.5
2/6/00 4:40:00 PM,C,14.5
2/6/00 8:40:00 PM,C,16
2/7/00 12:40:00 AM,C,14.5
2/7/00 4:40:00 AM,C,14.5
2/7/00 8:40:00 AM,C,14.5
2/7/00 12:40:00 PM,C,14.5
2/7/00 4:40:00 PM,C,14.5
2/7/00 8:40:00 PM,C,15
2/8/00 12:40:00 AM,C,14.5
2/8/00 4:40:00 AM,C,14.5
2/8/00 8:40:00 AM,C,14.5
2/8/00 12:40:00 PM,C,14.5
2/8/00 4:40:00 PM,C,14.5
2/8/00 8:40:00 PM,C,15
2/9/00 12:40:00 AM,C,15
2/9/00 4:40:00 AM,C,14.5
2/9/00 8:40:00 AM,C,14.5
2/9/00 12:40:00 PM,C,14.5
2/9/00 4:40:00 PM,C,14.5
2/9/00 8:40:00 PM,C,15.5
2/10/00 12:40:00 AM,C,15
2/10/00 4:40:00 AM,C,15.5
2/10/00 8:40:00 AM,C,15
2/10/00 12:40:00 PM,C,14
2/10/00 4:40:00 PM,C,15
2/10/00 8:40:00 PM,C,15.5
2/11/00 12:40:00 AM,C,15.5
2/11/00 4:40:00 AM,C,15.5
2/11/00 8:40:00 AM,C,15
2/11/00 12:40:00 PM,C,14.5
2/11/00 4:40:00 PM,C,14.5
2/11/00 8:40:00 PM,C,15.5
2/12/00 12:40:00 AM,C,16
2/12/00 4:40:00 AM,C,15.5
2/12/00 8:40:00 AM,C,15
2/12/00 12:40:00 PM,C,14
2/12/00 4:40:00 PM,C,13
2/12/00 8:40:00 PM,C,14.5
2/13/00 12:40:00 AM,C,14.5
2/13/00 4:40:00 AM,C,14
2/13/00 8:40:00 AM,C,14.5
2/13/00 12:40:00 PM,C,13.5
2/13/00 4:40:00 PM,C,14
2/13/00 8:40:00 PM,C,14.5
2/14/00 12:40:00 AM,C,14.5
2/14/00 4:40:00 AM,C,14.5
2/14/00 8:40:00 AM,C,14.5
2/14/00 12:40:00 PM,C,14
2/14/00 4:40:00 PM,C,14.5
2/14/00 8:40:00 PM,C,15
2/15/00 12:40:00 AM,C,15.5
2/15/00 4:40:00 AM,C,15.5
2/15/00 8:40:00 AM,C,15
2/15/00 12:40:00 PM,C,15
2/15/00 4:40:00 PM,C,17
2/15/00 8:40:00 PM,C,16
2/16/00 12:40:00 AM,C,15.5
2/16/00 4:40:00 AM,C,14.5
2/16/00 8:40:00 AM,C,15
2/16/00 12:40:00 PM,C,14.5
2/16/00 4:40:00 PM,C,16
2/16/00 8:40:00 PM,C,15
2/17/00 12:40:00 AM,C,14.5
2/17/00 4:40:00 AM,C,14.5
2/17/00 8:40:00 AM,C,14.5
2/17/00 12:40:00 PM,C,14
2/17/00 4:40:00 PM,C,20
2/17/00 8:40:00 PM,C,16
2/18/00 12:40:00 AM,C,15
2/18/00 4:40:00 AM,C,14
2/18/00 8:40:00 AM,C,14
2/18/00 12:40:00 PM,C,13.5
2/18/00 4:40:00 PM,C,18
2/18/00 8:40:00 PM,C,14
2/19/00 12:40:00 AM,C,14
2/19/00 4:40:00 AM,C,14
2/19/00 8:40:00 AM,C,14.5
2/19/00 12:40:00 PM,C,15
2/19/00 4:40:00 PM,C,16
2/19/00 8:40:00 PM,C,15
2/20/00 12:40:00 AM,C,15
2/20/00 4:40:00 AM,C,14.5
2/20/00 8:40:00 AM,C,15
2/20/00 12:40:00 PM,C,15
2/20/00 4:40:00 PM,C,16
2/20/00 8:40:00 PM,C,15
2/21/00 12:40:00 AM,C,15
2/21/00 4:40:00 AM,C,15
2/21/00 8:40:00 AM,C,14.5
2/21/00 12:40:00 PM,C,14.5
2/21/00 4:40:00 PM,C,17.5
2/21/00 8:40:00 PM,C,18
2/22/00 12:40:00 AM,C,16
2/22/00 4:40:00 AM,C,15.5
2/22/00 8:40:00 AM,C,13.5
2/22/00 12:40:00 PM,C,14.5
2/22/00 4:40:00 PM,C,15
2/22/00 8:40:00 PM,C,35
2/23/00 12:40:00 AM,C,16
2/23/00 4:40:00 AM,C,15.5
2/23/00 8:40:00 AM,C,14.5
2/23/00 12:40:00 PM,C,14
2/23/00 4:40:00 PM,C,14.5
2/23/00 8:40:00 PM,C,29
2/24/00 12:40:00 AM,C,15.5
2/24/00 4:40:00 AM,C,14.5
2/24/00 8:40:00 AM,C,13.5
2/24/00 12:40:00 PM,C,13.5
2/24/00 4:40:00 PM,C,14
2/24/00 8:40:00 PM,C,20
2/25/00 12:40:00 AM,C,14.5
2/25/00 4:40:00 AM,C,14
2/25/00 8:40:00 AM,C,13.5
2/25/00 12:40:00 PM,C,14.5
2/25/00 4:40:00 PM,C,14
2/25/00 8:40:00 PM,C,15
2/26/00 12:40:00 AM,C,15
2/26/00 4:40:00 AM,C,14.5
2/26/00 8:40:00 AM,C,14
2/26/00 12:40:00 PM,C,12
2/26/00 4:40:00 PM,C,13
2/26/00 8:40:00 PM,C,13.5
2/27/00 12:40:00 AM,C,13
2/27/00 4:40:00 AM,C,13
2/27/00 8:40:00 AM,C,12.5
2/27/00 12:40:00 PM,C,12
2/27/00 4:40:00 PM,C,11
2/27/00 8:40:00 PM,C,12
2/28/00 12:40:00 AM,C,18
2/28/00 4:40:00 AM,C,12
2/28/00 8:40:00 AM,C,11.5
2/28/00 12:40:00 PM,C,12
2/28/00 4:40:00 PM,C,13
2/28/00 8:40:00 PM,C,13
2/29/00 12:40:00 AM,C,18.5
2/29/00 4:40:00 AM,C,13
2/29/00 8:40:00 AM,C,12.5
2/29/00 12:40:00 PM,C,11.5
2/29/00 4:40:00 PM,C,17.5
2/29/00 8:40:00 PM,C,13.5
3/1/00 12:40:00 AM,C,15
3/1/00 4:40:00 AM,C,13.5
3/1/00 8:40:00 AM,C,13
3/1/00 12:40:00 PM,C,12.5
3/1/00 4:40:00 PM,C,18
3/1/00 8:40:00 PM,C,13
3/2/00 12:40:00 AM,C,13.5
3/2/00 4:40:00 AM,C,14.5
3/2/00 8:40:00 AM,C,13
3/2/00 12:40:00 PM,C,13
3/2/00 4:40:00 PM,C,17
3/2/00 8:40:00 PM,C,14
3/3/00 12:40:00 AM,C,14
3/3/00 4:40:00 AM,C,12.5
3/3/00 8:40:00 AM,C,11.5
3/3/00 12:40:00 PM,C,12
3/3/00 4:40:00 PM,C,14.5
3/3/00 8:40:00 PM,C,11.5
3/4/00 12:40:00 AM,C,12
3/4/00 4:40:00 AM,C,12
3/4/00 8:40:00 AM,C,11.5
3/4/00 12:40:00 PM,C,12.5
3/4/00 4:40:00 PM,C,16
3/4/00 8:40:00 PM,C,13.5
3/5/00 12:40:00 AM,C,13
3/5/00 4:40:00 AM,C,13.5
3/5/00 8:40:00 AM,C,13.5
3/5/00 12:40:00 PM,C,13.5
3/5/00 4:40:00 PM,C,16
3/5/00 8:40:00 PM,C,14
3/6/00 12:40:00 AM,C,14
3/6/00 4:40:00 AM,C,14
3/6/00 8:40:00 AM,C,14
3/6/00 12:40:00 PM,C,14
3/6/00 4:40:00 PM,C,15
3/6/00 8:40:00 PM,C,14
3/7/00 12:40:00 AM,C,14.5
3/7/00 4:40:00 AM,C,14
3/7/00 8:40:00 AM,C,13.5
3/7/00 12:40:00 PM,C,13.5
3/7/00 4:40:00 PM,C,14
3/7/00 8:40:00 PM,C,14.5
3/8/00 12:40:00 AM,C,14.5
3/8/00 4:40:00 AM,C,14
3/8/00 8:40:00 AM,C,14
3/8/00 12:40:00 PM,C,14
3/8/00 4:40:00 PM,C,14
3/8/00 8:40:00 PM,C,15
3/9/00 12:40:00 AM,C,15
3/9/00 4:40:00 AM,C,13.5
3/9/00 8:40:00 AM,C,12
3/9/00 12:40:00 PM,C,11
3/9/00 4:40:00 PM,C,12
3/9/00 8:40:00 PM,C,13
3/10/00 12:40:00 AM,C,12
3/10/00 4:40:00 AM,C,13.5
3/10/00 8:40:00 AM,C,12
3/10/00 12:40:00 PM,C,11.5
3/10/00 4:40:00 PM,C,12
3/10/00 8:40:00 PM,C,13
3/11/00 12:40:00 AM,C,11.5
3/11/00 4:40:00 AM,C,13
3/11/00 8:40:00 AM,C,12
3/11/00 12:40:00 PM,C,13
3/11/00 4:40:00 PM,C,11.5
3/11/00 8:40:00 PM,C,12.5
3/12/00 12:40:00 AM,C,12
3/12/00 4:40:00 AM,C,12.5
3/12/00 8:40:00 AM,C,12
3/12/00 12:40:00 PM,C,12.5
3/12/00 4:40:00 PM,C,11.5
3/12/00 8:40:00 PM,C,13
3/13/00 12:40:00 AM,C,13
3/13/00 4:40:00 AM,C,13.5
3/13/00 8:40:00 AM,C,13.5
3/13/00 12:40:00 PM,C,13.5
3/13/00 4:40:00 PM,C,13.5
3/13/00 8:40:00 PM,C,14
3/14/00 12:40:00 AM,C,14.5
3/14/00 4:40:00 AM,C,13
3/14/00 8:40:00 AM,C,13.5
3/14/00 12:40:00 PM,C,13.5
3/14/00 4:40:00 PM,C,12.5
3/14/00 8:40:00 PM,C,13
3/15/00 12:40:00 AM,C,15.5
3/15/00 4:40:00 AM,C,11
3/15/00 8:40:00 AM,C,13
3/15/00 12:40:00 PM,C,10.5
3/15/00 4:40:00 PM,C,12
3/15/00 8:40:00 PM,C,12
3/16/00 12:40:00 AM,C,14.5
3/16/00 4:40:00 AM,C,11
3/16/00 8:40:00 AM,C,11.5
3/16/00 12:40:00 PM,C,10.5
3/16/00 4:40:00 PM,C,13
3/16/00 8:40:00 PM,C,11.5
3/17/00 12:40:00 AM,C,13
3/17/00 4:40:00 AM,C,11
3/17/00 8:40:00 AM,C,10.5
3/17/00 12:40:00 PM,C,10
3/17/00 4:40:00 PM,C,15
3/17/00 8:40:00 PM,C,10.5
3/18/00 12:40:00 AM,C,10.5
3/18/00 4:40:00 AM,C,10.5
3/18/00 8:40:00 AM,C,10
3/18/00 12:40:00 PM,C,10
3/18/00 4:40:00 PM,C,16
3/18/00 8:40:00 PM,C,11
3/19/00 12:40:00 AM,C,11
3/19/00 4:40:00 AM,C,12.5
3/19/00 8:40:00 AM,C,12
3/19/00 12:40:00 PM,C,11.5
3/19/00 4:40:00 PM,C,14.5
3/19/00 8:40:00 PM,C,10.5
3/20/00 12:40:00 AM,C,11
3/20/00 4:40:00 AM,C,11.5
3/20/00 8:40:00 AM,C,10.5
3/20/00 12:40:00 PM,C,12
3/20/00 4:40:00 PM,C,14.5
3/20/00 8:40:00 PM,C,11.5
3/21/00 12:40:00 AM,C,12.5
3/21/00 4:40:00 AM,C,11
3/21/00 8:40:00 AM,C,11
3/21/00 12:40:00 PM,C,11
3/21/00 4:40:00 PM,C,13
3/21/00 8:40:00 PM,C,13
3/22/00 12:40:00 AM,C,12
3/22/00 4:40:00 AM,C,11.5
3/22/00 8:40:00 AM,C,9.5
3/22/00 12:40:00 PM,C,11.5
3/22/00 4:40:00 PM,C,12.5
3/22/00 8:40:00 PM,C,15
3/23/00 12:40:00 AM,C,12.5
3/23/00 4:40:00 AM,C,12
3/23/00 8:40:00 AM,C,10.5
3/23/00 12:40:00 PM,C,11.5
3/23/00 4:40:00 PM,C,11.5
3/23/00 8:40:00 PM,C,15
3/24/00 12:40:00 AM,C,12.5
3/24/00 4:40:00 AM,C,13
3/24/00 8:40:00 AM,C,11
3/24/00 12:40:00 PM,C,11
3/24/00 4:40:00 PM,C,11.5
3/24/00 8:40:00 PM,C,12.5
3/25/00 12:40:00 AM,C,11
3/25/00 4:40:00 AM,C,12
3/25/00 8:40:00 AM,C,11.5
3/25/00 12:40:00 PM,C,12
3/25/00 4:40:00 PM,C,11.5
3/25/00 8:40:00 PM,C,12
3/26/00 12:40:00 AM,C,11.5
3/26/00 4:40:00 AM,C,11.5
3/26/00 8:40:00 AM,C,12
3/26/00 12:40:00 PM,C,12
3/26/00 4:40:00 PM,C,11.5
3/26/00 8:40:00 PM,C,12
3/27/00 12:40:00 AM,C,12.5
3/27/00 4:40:00 AM,C,12.5
3/27/00 8:40:00 AM,C,12.5
3/27/00 12:40:00 PM,C,12.5
3/27/00 4:40:00 PM,C,13
3/27/00 8:40:00 PM,C,12.5
3/28/00 12:40:00 AM,C,13
3/28/00 4:40:00 AM,C,13
3/28/00 8:40:00 AM,C,12.5
3/28/00 12:40:00 PM,C,13
3/28/00 4:40:00 PM,C,13
3/28/00 8:40:00 PM,C,13
3/29/00 12:40:00 AM,C,13.5
3/29/00 4:40:00 AM,C,13
3/29/00 8:40:00 AM,C,13
3/29/00 12:40:00 PM,C,13
3/29/00 4:40:00 PM,C,13
3/29/00 8:40:00 PM,C,13.5
3/30/00 12:40:00 AM,C,14
3/30/00 4:40:00 AM,C,13.5
3/30/00 8:40:00 AM,C,13
3/30/00 12:40:00 PM,C,12.5
3/30/00 4:40:00 PM,C,12.5
3/30/00 8:40:00 PM,C,13
3/31/00 12:40:00 AM,C,13
3/31/00 4:40:00 AM,C,13
3/31/00 8:40:00 AM,C,12.5
3/31/00 12:40:00 PM,C,12.5
3/31/00 4:40:00 PM,C,13
3/31/00 8:40:00 PM,C,13
4/1/00 12:40:00 AM,C,13.5
4/1/00 4:40:00 AM,C,12
4/1/00 8:40:00 AM,C,12.5
4/1/00 12:40:00 PM,C,12.5
4/1/00 4:40:00 PM,C,14
4/1/00 8:40:00 PM,C,12.5
4/2/00 12:40:00 AM,C,13.5
4/2/00 5:40:00 AM,C,11.5
4/2/00 9:40:00 AM,C,13
4/2/00 1:40:00 PM,C,12.5
4/2/00 5:40:00 PM,C,13.5
4/2/00 9:40:00 PM,C,12.5
4/3/00 1:40:00 AM,C,13
4/3/00 5:40:00 AM,C,12.5
4/3/00 9:40:00 AM,C,13
4/3/00 1:40:00 PM,C,13
4/3/00 5:40:00 PM,C,13.5
4/3/00 9:40:00 PM,C,13
4/4/00 1:40:00 AM,C,13
4/4/00 5:40:00 AM,C,13
4/4/00 9:40:00 AM,C,13
4/4/00 1:40:00 PM,C,13
4/4/00 5:40:00 PM,C,13.5
4/4/00 9:40:00 PM,C,13
4/5/00 1:40:00 AM,C,13
4/5/00 5:40:00 AM,C,12.5
4/5/00 9:40:00 AM,C,12
4/5/00 1:40:00 PM,C,12.5
4/5/00 5:40:00 PM,C,12.5
