CHROME ISLAND LIGHTSTATION: DAILY SEA SURFACE TEMPERATURE AND SALINITY,,,,
"DATE
(YYYY-MM-DD)","SALINITY
(PSU)","TEMPERATURE
( C )","LATITUDE
(DECIMAL DEGREES)","LONGITUDE
(DECIMAL DEGREES)"
11/27/1971,28.9,8.3,49.472,-124.6845
11/28/1971,28.9,8.4,49.472,-124.6845
11/29/1971,29.3,8.3,49.472,-124.6845
11/30/1971,27.6,8.1,49.472,-124.6845
12/1/1971,28.1,8.2,49.472,-124.6845
12/2/1971,28.2,8,49.472,-124.6845
12/3/1971,28.6,8.1,49.472,-124.6845
12/4/1971,28.5,7.9,49.472,-124.6845
12/5/1971,28.6,8.1,49.472,-124.6845
12/6/1971,28.4,7.8,49.472,-124.6845
12/7/1971,28.1,7.2,49.472,-124.6845
12/8/1971,28.4,7.6,49.472,-124.6845
12/9/1971,28.6,7.6,49.472,-124.6845
12/10/1971,28.5,7.1,49.472,-124.6845
12/11/1971,28.5,7.3,49.472,-124.6845
12/12/1971,28.8,7.3,49.472,-124.6845
12/13/1971,28.5,6.8,49.472,-124.6845
12/14/1971,28.6,7.1,49.472,-124.6845
12/15/1971,28.5,6.7,49.472,-124.6845
12/16/1971,28.4,6.9,49.472,-124.6845
12/17/1971,28.2,6.7,49.472,-124.6845
12/18/1971,28.1,6.4,49.472,-124.6845
12/19/1971,28.4,6.3,49.472,-124.6845
12/20/1971,28.5,6.7,49.472,-124.6845
12/21/1971,28.6,6.7,49.472,-124.6845
12/22/1971,28.9,6.9,49.472,-124.6845
12/23/1971,28.6,6.9,49.472,-124.6845
12/24/1971,28.5,6.2,49.472,-124.6845
12/25/1971,28.6,6.1,49.472,-124.6845
12/26/1971,28.4,5.8,49.472,-124.6845
12/27/1971,28.5,5.9,49.472,-124.6845
12/28/1971,28.6,5.8,49.472,-124.6845
12/29/1971,28.6,6.1,49.472,-124.6845
12/30/1971,28.6,6.1,49.472,-124.6845
12/31/1971,28.6,6,49.472,-124.6845
1/1/1972,28.8,6.4,49.472,-124.6845
1/2/1972,28.6,6.3,49.472,-124.6845
1/3/1972,28.5,6.1,49.472,-124.6845
1/4/1972,28.8,6.3,49.472,-124.6845
1/5/1972,28.6,6.2,49.472,-124.6845
1/6/1972,28.9,6.4,49.472,-124.6845
1/7/1972,28.9,6.4,49.472,-124.6845
1/8/1972,29,6.6,49.472,-124.6845
1/9/1972,28.9,6.4,49.472,-124.6845
1/10/1972,28.8,5.8,49.472,-124.6845
1/11/1972,29,6.4,49.472,-124.6845
1/12/1972,28.6,6.7,49.472,-124.6845
1/13/1972,28.8,5.8,49.472,-124.6845
1/14/1972,28.5,5.6,49.472,-124.6845
1/15/1972,28.8,6.3,49.472,-124.6845
1/16/1972,28.8,6.6,49.472,-124.6845
1/17/1972,29.3,6.1,49.472,-124.6845
1/18/1972,29.1,6.4,49.472,-124.6845
1/19/1972,28.8,5.8,49.472,-124.6845
1/20/1972,28.8,6.4,49.472,-124.6845
1/21/1972,29,6.2,49.472,-124.6845
1/22/1972,28.5,5.9,49.472,-124.6845
1/23/1972,28.9,6.6,49.472,-124.6845
1/24/1972,28.4,5.6,49.472,-124.6845
1/25/1972,28.6,5.8,49.472,-124.6845
1/26/1972,28.8,5.3,49.472,-124.6845
1/27/1972,28.8,5.4,49.472,-124.6845
1/28/1972,28.8,5.4,49.472,-124.6845
1/29/1972,28.9,5.7,49.472,-124.6845
1/30/1972,28.9,5.8,49.472,-124.6845
1/31/1972,28.8,5.6,49.472,-124.6845
2/1/1972,29,5.2,49.472,-124.6845
2/2/1972,29,5.1,49.472,-124.6845
2/3/1972,28.9,5.1,49.472,-124.6845
2/4/1972,29.1,5.6,49.472,-124.6845
2/5/1972,29.1,5.4,49.472,-124.6845
2/6/1972,29.1,5.4,49.472,-124.6845
2/7/1972,29.3,6.3,49.472,-124.6845
2/8/1972,29.3,6,49.472,-124.6845
2/9/1972,28.9,5.8,49.472,-124.6845
2/10/1972,29,6.1,49.472,-124.6845
2/11/1972,28.8,6.1,49.472,-124.6845
2/12/1972,29,6.2,49.472,-124.6845
2/13/1972,29.3,6.6,49.472,-124.6845
2/14/1972,29.3,6.9,49.472,-124.6845
2/15/1972,29.3,6.8,49.472,-124.6845
2/16/1972,29.3,7.1,49.472,-124.6845
2/17/1972,29.1,5.9,49.472,-124.6845
2/18/1972,29.3,6.7,49.472,-124.6845
2/19/1972,29.3,6.9,49.472,-124.6845
2/20/1972,29.3,6.7,49.472,-124.6845
2/21/1972,29.4,6.9,49.472,-124.6845
2/22/1972,29.4,7.1,49.472,-124.6845
2/23/1972,28.6,6.6,49.472,-124.6845
2/24/1972,29,7.1,49.472,-124.6845
2/25/1972,29,6.7,49.472,-124.6845
2/26/1972,29.3,6.9,49.472,-124.6845
2/27/1972,29.4,7.1,49.472,-124.6845
2/28/1972,29,6.6,49.472,-124.6845
2/29/1972,28.8,6.5,49.472,-124.6845
3/1/1972,29,6.6,49.472,-124.6845
3/2/1972,29.3,6.3,49.472,-124.6845
3/3/1972,29.3,6.3,49.472,-124.6845
3/4/1972,29.1,6.7,49.472,-124.6845
3/5/1972,29.3,6.3,49.472,-124.6845
3/6/1972,29.1,6.4,49.472,-124.6845
3/7/1972,27.3,5.2,49.472,-124.6845
3/8/1972,28.8,6,49.472,-124.6845
3/9/1972,29,6.6,49.472,-124.6845
3/10/1972,28.8,6.8,49.472,-124.6845
3/11/1972,28.9,6.9,49.472,-124.6845
3/12/1972,29,6.9,49.472,-124.6845
3/13/1972,28.9,7.5,49.472,-124.6845
3/14/1972,28.9,7.1,49.472,-124.6845
3/15/1972,28.9,7.1,49.472,-124.6845
3/16/1972,29.1,7.3,49.472,-124.6845
3/17/1972,29.1,7.3,49.472,-124.6845
3/18/1972,28.8,7.3,49.472,-124.6845
3/19/1972,29,7.1,49.472,-124.6845
3/20/1972,28.9,7.1,49.472,-124.6845
3/21/1972,26.4,7.3,49.472,-124.6845
3/22/1972,26.5,7.4,49.472,-124.6845
3/23/1972,24.7,7.2,49.472,-124.6845
3/24/1972,28.2,7.1,49.472,-124.6845
3/25/1972,27.2,7.4,49.472,-124.6845
3/26/1972,26.9,7.4,49.472,-124.6845
3/27/1972,26.3,7.3,49.472,-124.6845
3/28/1972,26.5,8,49.472,-124.6845
3/29/1972,27.7,7.8,49.472,-124.6845
3/30/1972,27.1,7.8,49.472,-124.6845
3/31/1972,27.7,7.5,49.472,-124.6845
4/1/1972,28.2,7.2,49.472,-124.6845
4/2/1972,28.8,7.2,49.472,-124.6845
4/3/1972,28.8,7.3,49.472,-124.6845
4/4/1972,28,7.8,49.472,-124.6845
4/5/1972,28.2,7.5,49.472,-124.6845
4/6/1972,29.1,7.2,49.472,-124.6845
4/7/1972,29.1,7.1,49.472,-124.6845
4/8/1972,29,7.3,49.472,-124.6845
4/9/1972,28.9,7.3,49.472,-124.6845
4/10/1972,28.9,7.5,49.472,-124.6845
4/11/1972,28.8,7.3,49.472,-124.6845
4/12/1972,28.9,7.4,49.472,-124.6845
4/13/1972,29.3,7.5,49.472,-124.6845
4/14/1972,28.5,7.5,49.472,-124.6845
4/15/1972,28,7.6,49.472,-124.6845
4/16/1972,27.7,7.3,49.472,-124.6845
4/17/1972,27.1,7.2,49.472,-124.6845
4/18/1972,26.9,7.3,49.472,-124.6845
4/19/1972,27.3,7.8,49.472,-124.6845
4/20/1972,28.6,7.4,49.472,-124.6845
4/21/1972,27.6,7.8,49.472,-124.6845
4/22/1972,27.3,8.3,49.472,-124.6845
4/23/1972,27.7,8,49.472,-124.6845
4/24/1972,28.6,8.1,49.472,-124.6845
4/25/1972,28.6,8.4,49.472,-124.6845
4/26/1972,28.8,7.6,49.472,-124.6845
4/27/1972,28.4,8.6,49.472,-124.6845
4/28/1972,28.8,8.3,49.472,-124.6845
4/29/1972,28.9,8.8,49.472,-124.6845
4/30/1972,27.7,8.3,49.472,-124.6845
5/1/1972,28.5,7.9,49.472,-124.6845
5/2/1972,28.5,7.9,49.472,-124.6845
5/3/1972,28.5,8.9,49.472,-124.6845
5/4/1972,25.4,9.2,49.472,-124.6845
5/5/1972,25.5,10,49.472,-124.6845
5/6/1972,25.1,10.3,49.472,-124.6845
5/7/1972,27.7,10.6,49.472,-124.6845
5/8/1972,27.8,11.1,49.472,-124.6845
5/9/1972,28.9,11.3,49.472,-124.6845
5/10/1972,28.5,10.5,49.472,-124.6845
5/11/1972,28.9,10.1,49.472,-124.6845
5/12/1972,29.3,10,49.472,-124.6845
5/13/1972,29.1,10,49.472,-124.6845
5/14/1972,27.8,11.4,49.472,-124.6845
5/15/1972,28.4,11,49.472,-124.6845
5/16/1972,28.4,10.3,49.472,-124.6845
5/17/1972,24,10,49.472,-124.6845
5/18/1972,26.7,10.2,49.472,-124.6845
5/19/1972,24.3,11.4,49.472,-124.6845
5/20/1972,26.5,12.3,49.472,-124.6845
5/21/1972,27.2,12.4,49.472,-124.6845
5/22/1972,26,13.1,49.472,-124.6845
5/23/1972,25.2,13.8,49.472,-124.6845
5/24/1972,27.3,13.3,49.472,-124.6845
5/25/1972,28,13.4,49.472,-124.6845
5/26/1972,28,13.6,49.472,-124.6845
5/27/1972,26.7,14.8,49.472,-124.6845
5/28/1972,26.9,15.6,49.472,-124.6845
5/29/1972,28.1,11.4,49.472,-124.6845
5/30/1972,28.4,11.7,49.472,-124.6845
5/31/1972,28.8,9.9,49.472,-124.6845
6/1/1972,28.1,11.6,49.472,-124.6845
6/2/1972,25,13.1,49.472,-124.6845
6/3/1972,23.8,14.7,49.472,-124.6845
6/4/1972,24.3,14.8,49.472,-124.6845
6/5/1972,25,14.4,49.472,-124.6845
6/6/1972,25.1,15,49.472,-124.6845
6/7/1972,25.5,15.3,49.472,-124.6845
6/8/1972,24,16.9,49.472,-124.6845
6/9/1972,24.8,16.8,49.472,-124.6845
6/10/1972,27.6,11.7,49.472,-124.6845
6/11/1972,27.7,12.2,49.472,-124.6845
6/12/1972,26.8,13.3,49.472,-124.6845
6/13/1972,25.2,14.6,49.472,-124.6845
6/14/1972,24.6,14.6,49.472,-124.6845
6/15/1972,25.1,13.8,49.472,-124.6845
6/16/1972,25,13.5,49.472,-124.6845
6/17/1972,27.1,13.1,49.472,-124.6845
6/18/1972,25.8,13.4,49.472,-124.6845
6/19/1972,22.7,15.6,49.472,-124.6845
6/20/1972,20.6,16.3,49.472,-124.6845
6/21/1972,21.6,15.9,49.472,-124.6845
6/22/1972,21.7,15.9,49.472,-124.6845
6/23/1972,23,15.9,49.472,-124.6845
6/24/1972,22.2,16.3,49.472,-124.6845
6/25/1972,23.5,15.8,49.472,-124.6845
6/26/1972,24.6,14.4,49.472,-124.6845
6/27/1972,24.3,13.9,49.472,-124.6845
6/28/1972,26.1,13.1,49.472,-124.6845
6/29/1972,26.1,12.2,49.472,-124.6845
6/30/1972,22.7,13.8,49.472,-124.6845
7/1/1972,21.2,14.4,49.472,-124.6845
7/2/1972,21,14.8,49.472,-124.6845
7/3/1972,21.7,15.4,49.472,-124.6845
7/4/1972,21.6,17.5,49.472,-124.6845
7/5/1972,21.8,18.5,49.472,-124.6845
7/6/1972,22.7,18.1,49.472,-124.6845
7/7/1972,24.2,16.1,49.472,-124.6845
7/8/1972,24.8,14.6,49.472,-124.6845
7/9/1972,25.2,13.6,49.472,-124.6845
7/10/1972,26.3,13,49.472,-124.6845
7/11/1972,27.2,12.1,49.472,-124.6845
7/12/1972,27.1,11.8,49.472,-124.6845
7/13/1972,27.2,11.9,49.472,-124.6845
7/14/1972,26.8,11.9,49.472,-124.6845
7/15/1972,23.5,14.3,49.472,-124.6845
7/16/1972,24.3,15.4,49.472,-124.6845
7/17/1972,21.8,16.1,49.472,-124.6845
7/18/1972,21.6,17.2,49.472,-124.6845
7/19/1972,22.5,17.4,49.472,-124.6845
7/20/1972,22.4,18.6,49.472,-124.6845
7/21/1972,22.4,18.8,49.472,-124.6845
7/22/1972,24.3,16.1,49.472,-124.6845
7/23/1972,24.3,16.1,49.472,-124.6845
7/24/1972,25,16,49.472,-124.6845
7/25/1972,25.2,15.6,49.472,-124.6845
7/26/1972,25.8,16.5,49.472,-124.6845
7/27/1972,25.6,16.5,49.472,-124.6845
7/28/1972,26.1,16,49.472,-124.6845
7/29/1972,25.9,13.3,49.472,-124.6845
7/30/1972,24,17.3,49.472,-124.6845
7/31/1972,24.3,17.3,49.472,-124.6845
8/1/1972,24.3,17.6,49.472,-124.6845
8/2/1972,24.3,18,49.472,-124.6845
8/3/1972,24.4,19.6,49.472,-124.6845
8/4/1972,23.7,18.6,49.472,-124.6845
8/5/1972,23.9,20.9,49.472,-124.6845
8/6/1972,24,20.2,49.472,-124.6845
8/7/1972,24.2,21.6,49.472,-124.6845
8/8/1972,25.4,17.6,49.472,-124.6845
8/9/1972,24.7,19,49.472,-124.6845
8/10/1972,24.7,19.6,49.472,-124.6845
8/11/1972,25.1,18.9,49.472,-124.6845
8/12/1972,25.1,18.2,49.472,-124.6845
8/13/1972,25.4,18.2,49.472,-124.6845
8/14/1972,25.4,17.6,49.472,-124.6845
8/15/1972,25.4,18.4,49.472,-124.6845
8/16/1972,25.2,17.5,49.472,-124.6845
8/17/1972,25.5,17.1,49.472,-124.6845
8/18/1972,25.6,17.2,49.472,-124.6845
8/19/1972,25.6,17.8,49.472,-124.6845
8/20/1972,25.9,17.3,49.472,-124.6845
8/21/1972,25.5,17.4,49.472,-124.6845
8/22/1972,26.5,17.1,49.472,-124.6845
8/23/1972,24.4,18.8,49.472,-124.6845
8/24/1972,25,18.2,49.472,-124.6845
8/25/1972,25,19.3,49.472,-124.6845
8/26/1972,25.4,19.3,49.472,-124.6845
8/27/1972,24.7,19.8,49.472,-124.6845
8/28/1972,24.8,19.4,49.472,-124.6845
8/29/1972,25.4,17.8,49.472,-124.6845
8/30/1972,25.4,17.2,49.472,-124.6845
8/31/1972,25.5,17.5,49.472,-124.6845
9/1/1972,25.6,18.1,49.472,-124.6845
9/2/1972,25.8,18.1,49.472,-124.6845
9/3/1972,25.9,19.1,49.472,-124.6845
9/4/1972,26.3,17.3,49.472,-124.6845
9/5/1972,26.4,15.8,49.472,-124.6845
9/6/1972,26.7,16.4,49.472,-124.6845
9/7/1972,26.7,15.1,49.472,-124.6845
9/8/1972,27.2,13.9,49.472,-124.6845
9/9/1972,27.3,13.7,49.472,-124.6845
9/10/1972,27.4,14.4,49.472,-124.6845
9/11/1972,27.3,13.5,49.472,-124.6845
9/12/1972,27.8,13.7,49.472,-124.6845
9/13/1972,26.9,14.4,49.472,-124.6845
9/14/1972,27.2,14.4,49.472,-124.6845
9/15/1972,27.4,14.2,49.472,-124.6845
9/16/1972,26.9,15.6,49.472,-124.6845
9/17/1972,26.9,15.4,49.472,-124.6845
9/18/1972,27.1,12.8,49.472,-124.6845
9/19/1972,27.3,12.9,49.472,-124.6845
9/20/1972,27.7,10.8,49.472,-124.6845
9/21/1972,28.6,10.2,49.472,-124.6845
9/22/1972,28.8,10,49.472,-124.6845
9/23/1972,28.2,10.6,49.472,-124.6845
9/24/1972,28.6,10.3,49.472,-124.6845
9/25/1972,28.5,10.6,49.472,-124.6845
9/26/1972,28.2,10.7,49.472,-124.6845
9/27/1972,28,10.5,49.472,-124.6845
9/28/1972,28.5,10.6,49.472,-124.6845
9/29/1972,28.4,10.6,49.472,-124.6845
9/30/1972,28.1,11.1,49.472,-124.6845
10/1/1972,28.2,11,49.472,-124.6845
10/2/1972,28.5,11.3,49.472,-124.6845
10/3/1972,28.4,11.2,49.472,-124.6845
10/4/1972,28.1,11.4,49.472,-124.6845
10/5/1972,28.2,11.2,49.472,-124.6845
10/6/1972,28.2,11.6,49.472,-124.6845
10/7/1972,28.1,11.7,49.472,-124.6845
10/8/1972,28.1,11.5,49.472,-124.6845
10/9/1972,28.4,11.1,49.472,-124.6845
10/10/1972,28.5,10.6,49.472,-124.6845
10/11/1972,28.4,10.2,49.472,-124.6845
10/12/1972,28.1,10.2,49.472,-124.6845
10/13/1972,27.8,10.6,49.472,-124.6845
10/14/1972,28.2,10.3,49.472,-124.6845
10/15/1972,28.2,10.6,49.472,-124.6845
10/16/1972,28.2,10.5,49.472,-124.6845
10/17/1972,28.4,10.6,49.472,-124.6845
10/18/1972,28.2,10.5,49.472,-124.6845
10/19/1972,28.1,10.4,49.472,-124.6845
10/20/1972,28.2,10.3,49.472,-124.6845
10/21/1972,28.5,10.3,49.472,-124.6845
10/22/1972,28.8,9.9,49.472,-124.6845
10/23/1972,29,9.7,49.472,-124.6845
10/24/1972,29.1,9.5,49.472,-124.6845
10/25/1972,29.3,9.4,49.472,-124.6845
10/26/1972,29.3,9.3,49.472,-124.6845
10/27/1972,29.5,9.2,49.472,-124.6845
10/28/1972,29,9.1,49.472,-124.6845
10/29/1972,29.3,9.2,49.472,-124.6845
10/30/1972,29.4,9,49.472,-124.6845
10/31/1972,29.1,8.9,49.472,-124.6845
11/1/1972,29.3,8.9,49.472,-124.6845
11/2/1972,29.3,8.9,49.472,-124.6845
11/3/1972,29.5,8.9,49.472,-124.6845
11/4/1972,29.8,8.9,49.472,-124.6845
11/5/1972,29.4,8.7,49.472,-124.6845
11/6/1972,29.4,8.8,49.472,-124.6845
11/7/1972,29.7,8.7,49.472,-124.6845
11/8/1972,29.7,8.7,49.472,-124.6845
11/9/1972,29.3,8.6,49.472,-124.6845
11/10/1972,29.5,8.6,49.472,-124.6845
11/11/1972,29.5,8.4,49.472,-124.6845
11/12/1972,29,8.4,49.472,-124.6845
11/13/1972,28.5,8.5,49.472,-124.6845
11/14/1972,28.4,8.4,49.472,-124.6845
11/15/1972,28.2,8.2,49.472,-124.6845
11/16/1972,28.1,8.1,49.472,-124.6845
11/17/1972,28.2,8.1,49.472,-124.6845
11/18/1972,28.6,8.1,49.472,-124.6845
11/19/1972,28.6,8.3,49.472,-124.6845
11/20/1972,28.9,8.3,49.472,-124.6845
11/21/1972,28.9,8.3,49.472,-124.6845
11/22/1972,28.9,8.4,49.472,-124.6845
11/23/1972,29.3,8.4,49.472,-124.6845
11/24/1972,29.3,8.3,49.472,-124.6845
11/25/1972,29.5,8.4,49.472,-124.6845
11/26/1972,29.4,8.3,49.472,-124.6845
11/27/1972,29,7.9,49.472,-124.6845
11/28/1972,29.5,8.1,49.472,-124.6845
11/29/1972,29.1,7.5,49.472,-124.6845
11/30/1972,29.3,7.8,49.472,-124.6845
12/1/1972,29.4,8.4,49.472,-124.6845
12/2/1972,28.9,7.8,49.472,-124.6845
12/3/1972,29,7.3,49.472,-124.6845
12/4/1972,28.4,6.9,49.472,-124.6845
12/5/1972,29.3,7.2,49.472,-124.6845
12/6/1972,29.3,7.2,49.472,-124.6845
12/7/1972,29.1,6.5,49.472,-124.6845
12/8/1972,29.4,6.4,49.472,-124.6845
12/9/1972,29.3,6.2,49.472,-124.6845
12/10/1972,29.3,6.7,49.472,-124.6845
12/11/1972,29.7,6.6,49.472,-124.6845
12/12/1972,29.3,6.9,49.472,-124.6845
12/13/1972,29.3,6.5,49.472,-124.6845
12/14/1972,29.4,6.4,49.472,-124.6845
12/15/1972,29.3,6.5,49.472,-124.6845
12/16/1972,29.7,7.3,49.472,-124.6845
12/17/1972,29.5,7.8,49.472,-124.6845
12/18/1972,29.5,7.5,49.472,-124.6845
12/19/1972,28.9,7.7,49.472,-124.6845
12/20/1972,29.5,7.9,49.472,-124.6845
12/21/1972,29.5,8.1,49.472,-124.6845
12/22/1972,29,7.7,49.472,-124.6845
12/23/1972,29.1,7.7,49.472,-124.6845
12/24/1972,29.3,7.3,49.472,-124.6845
12/25/1972,29.7,7.6,49.472,-124.6845
12/26/1972,28.1,7.6,49.472,-124.6845
12/27/1972,25.4,7.1,49.472,-124.6845
12/28/1972,25.4,7.1,49.472,-124.6845
12/29/1972,26.7,6.4,49.472,-124.6845
12/30/1972,29.3,7.5,49.472,-124.6845
12/31/1972,28.5,6.8,49.472,-124.6845
1/1/1973,29.7,7.2,49.472,-124.6845
1/2/1973,29.5,7.1,49.472,-124.6845
1/3/1973,27.7,6.6,49.472,-124.6845
1/4/1973,28.8,6.4,49.472,-124.6845
1/5/1973,29,6.5,49.472,-124.6845
1/6/1973,28.8,6,49.472,-124.6845
1/7/1973,28.9,6.3,49.472,-124.6845
1/8/1973,28.9,6,49.472,-124.6845
1/9/1973,28.9,5.5,49.472,-124.6845
1/10/1973,29,5.7,49.472,-124.6845
1/11/1973,28.8,6,49.472,-124.6845
1/12/1973,29.1,6.4,49.472,-124.6845
1/13/1973,28.9,6.7,49.472,-124.6845
1/14/1973,28.6,6.6,49.472,-124.6845
1/15/1973,28.8,6.9,49.472,-124.6845
1/16/1973,29.1,7.1,49.472,-124.6845
1/17/1973,29.1,7.2,49.472,-124.6845
1/18/1973,29.1,6.7,49.472,-124.6845
1/19/1973,24.3,6,49.472,-124.6845
1/20/1973,29.1,6.1,49.472,-124.6845
1/21/1973,29.1,6.4,49.472,-124.6845
1/22/1973,28.9,6.8,49.472,-124.6845
1/23/1973,29.3,6.9,49.472,-124.6845
1/24/1973,29.3,6.9,49.472,-124.6845
1/25/1973,18.3,4.4,49.472,-124.6845
1/26/1973,25.2,5.5,49.472,-124.6845
1/27/1973,28.6,5.6,49.472,-124.6845
1/28/1973,29.1,5.8,49.472,-124.6845
1/29/1973,28.9,5.6,49.472,-124.6845
1/30/1973,29.8,6.2,49.472,-124.6845
1/31/1973,30,6.1,49.472,-124.6845
2/1/1973,28.6,6.9,49.472,-124.6845
2/2/1973,29.3,6.4,49.472,-124.6845
2/3/1973,28.6,6.4,49.472,-124.6845
2/4/1973,28.2,6.1,49.472,-124.6845
2/5/1973,29,6.1,49.472,-124.6845
2/6/1973,28.9,6,49.472,-124.6845
2/7/1973,29.1,6.4,49.472,-124.6845
2/8/1973,29.1,5.6,49.472,-124.6845
2/9/1973,29.1,5.8,49.472,-124.6845
2/10/1973,28.8,5.9,49.472,-124.6845
2/11/1973,29.3,5.9,49.472,-124.6845
2/12/1973,28,5.8,49.472,-124.6845
2/13/1973,28.2,5.8,49.472,-124.6845
2/14/1973,29,5.8,49.472,-124.6845
2/15/1973,28.5,5.9,49.472,-124.6845
2/16/1973,28.5,6.3,49.472,-124.6845
2/17/1973,29.3,6.6,49.472,-124.6845
2/18/1973,29,6.7,49.472,-124.6845
2/19/1973,29,6.7,49.472,-124.6845
2/20/1973,29.8,6.7,49.472,-124.6845
2/21/1973,29.8,6.3,49.472,-124.6845
2/22/1973,29.3,6.1,49.472,-124.6845
2/23/1973,29,6.6,49.472,-124.6845
2/24/1973,29.1,6.4,49.472,-124.6845
2/25/1973,28.4,6.6,49.472,-124.6845
2/26/1973,28.8,6.8,49.472,-124.6845
2/27/1973,28.9,6.9,49.472,-124.6845
2/28/1973,29.3,7.1,49.472,-124.6845
3/1/1973,27.6,7.1,49.472,-124.6845
3/2/1973,29.3,7.2,49.472,-124.6845
3/3/1973,29.8,7.2,49.472,-124.6845
3/4/1973,29.5,7.2,49.472,-124.6845
3/5/1973,29.3,7.2,49.472,-124.6845
3/6/1973,29.5,7.4,49.472,-124.6845
3/7/1973,28.6,7.5,49.472,-124.6845
3/8/1973,28.8,7.2,49.472,-124.6845
3/9/1973,28.4,7.2,49.472,-124.6845
3/10/1973,29.3,7.2,49.472,-124.6845
3/11/1973,28.8,6.9,49.472,-124.6845
3/12/1973,29.3,7.2,49.472,-124.6845
3/13/1973,29.3,7.1,49.472,-124.6845
3/14/1973,29.3,7.3,49.472,-124.6845
3/15/1973,29.1,7.3,49.472,-124.6845
3/16/1973,29.1,7.5,49.472,-124.6845
3/17/1973,29.1,7.3,49.472,-124.6845
3/18/1973,29.3,7.3,49.472,-124.6845
3/19/1973,29.4,7.3,49.472,-124.6845
3/20/1973,29.5,7.4,49.472,-124.6845
3/21/1973,28.9,6.9,49.472,-124.6845
3/22/1973,28.9,7.1,49.472,-124.6845
3/23/1973,28.6,7,49.472,-124.6845
3/24/1973,28.8,7.3,49.472,-124.6845
3/25/1973,28.2,7.5,49.472,-124.6845
3/26/1973,27.1,7.4,49.472,-124.6845
3/27/1973,28.2,7.5,49.472,-124.6845
3/28/1973,28.4,7.7,49.472,-124.6845
3/29/1973,28.9,8.1,49.472,-124.6845
3/30/1973,28.8,7.8,49.472,-124.6845
3/31/1973,29.1,7.5,49.472,-124.6845
4/1/1973,28.9,8.2,49.472,-124.6845
4/2/1973,28.9,8.2,49.472,-124.6845
4/3/1973,29.5,7.9,49.472,-124.6845
4/4/1973,29,7.8,49.472,-124.6845
4/5/1973,29.1,7.8,49.472,-124.6845
4/6/1973,30,7.7,49.472,-124.6845
4/7/1973,29.5,7.8,49.472,-124.6845
4/8/1973,30,7.6,49.472,-124.6845
4/9/1973,29.3,7.7,49.472,-124.6845
4/10/1973,29,8.2,49.472,-124.6845
4/11/1973,29.4,8.8,49.472,-124.6845
4/12/1973,28.9,9.3,49.472,-124.6845
4/13/1973,28.5,9.7,49.472,-124.6845
4/14/1973,29.4,9.2,49.472,-124.6845
4/15/1973,28.8,8.9,49.472,-124.6845
4/16/1973,29.3,8.6,49.472,-124.6845
4/17/1973,29,8.6,49.472,-124.6845
4/18/1973,29,8.3,49.472,-124.6845
4/19/1973,29.3,9.2,49.472,-124.6845
4/20/1973,28.9,8.9,49.472,-124.6845
4/21/1973,29,9.1,49.472,-124.6845
4/22/1973,29.3,8.7,49.472,-124.6845
4/23/1973,30.2,8.7,49.472,-124.6845
4/24/1973,29.1,9.1,49.472,-124.6845
4/25/1973,28.6,8.9,49.472,-124.6845
4/26/1973,29,8.9,49.472,-124.6845
4/27/1973,29.7,8.7,49.472,-124.6845
4/28/1973,29.8,9.7,49.472,-124.6845
4/29/1973,29.1,10.8,49.472,-124.6845
4/30/1973,29.1,10.8,49.472,-124.6845
5/1/1973,29.3,10.8,49.472,-124.6845
5/2/1973,29.3,10.4,49.472,-124.6845
5/3/1973,29.3,9.8,49.472,-124.6845
5/4/1973,29.4,11.1,49.472,-124.6845
5/5/1973,29.1,10.2,49.472,-124.6845
5/6/1973,29.5,9.7,49.472,-124.6845
5/7/1973,29.7,8.8,49.472,-124.6845
5/8/1973,29.8,8.5,49.472,-124.6845
5/9/1973,30.3,8.6,49.472,-124.6845
5/10/1973,29.8,9.3,49.472,-124.6845
5/11/1973,29.9,10.1,49.472,-124.6845
5/12/1973,29.7,11.4,49.472,-124.6845
5/13/1973,29.5,10.8,49.472,-124.6845
5/14/1973,29.4,11.3,49.472,-124.6845
5/15/1973,29.3,13.1,49.472,-124.6845
5/16/1973,29.1,11.4,49.472,-124.6845
5/17/1973,29.3,12.8,49.472,-124.6845
5/18/1973,29.1,13.2,49.472,-124.6845
5/19/1973,28.4,13.3,49.472,-124.6845
5/20/1973,26.8,12.4,49.472,-124.6845
5/21/1973,29,12.7,49.472,-124.6845
5/22/1973,29.9,11.4,49.472,-124.6845
5/23/1973,29.8,10.6,49.472,-124.6845
5/24/1973,29.8,9.7,49.472,-124.6845
5/25/1973,29.7,10.1,49.472,-124.6845
5/26/1973,28.1,11.7,49.472,-124.6845
5/27/1973,27.8,12.1,49.472,-124.6845
5/28/1973,27.4,13.2,49.472,-124.6845
5/29/1973,26.3,14.6,49.472,-124.6845
5/30/1973,28.8,12.4,49.472,-124.6845
5/31/1973,28.2,12.8,49.472,-124.6845
6/1/1973,28.5,13.2,49.472,-124.6845
6/2/1973,28.2,12.8,49.472,-124.6845
6/3/1973,28.2,12.7,49.472,-124.6845
6/4/1973,28.5,13.6,49.472,-124.6845
6/5/1973,28.6,13.4,49.472,-124.6845
6/6/1973,29.7,11.2,49.472,-124.6845
6/7/1973,29.4,10.6,49.472,-124.6845
6/8/1973,29.8,11.2,49.472,-124.6845
6/9/1973,29.5,11.4,49.472,-124.6845
