1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: F20000002FAF0921
Is Mission Active?  true
Mission Start:  Wed Jun 11 16:01:00 PDT 2014
Sample Rate:  Every 240 minute(s)
Number of Mission Samples:  2316
Total Samples:  4698
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 °C
Low Temperature Alarm:  -40 °C

Date/Time,Unit,Value
7/17/14 4:01:00 AM,C,11.5
7/17/14 8:01:00 AM,C,12
7/17/14 12:01:00 PM,C,18
7/17/14 4:01:00 PM,C,11.5
7/17/14 8:01:00 PM,C,12
7/18/14 12:01:00 AM,C,12.5
7/18/14 4:01:00 AM,C,11
7/18/14 8:01:00 AM,C,11
7/18/14 12:01:00 PM,C,13.5
7/18/14 4:01:00 PM,C,11
7/18/14 8:01:00 PM,C,11
7/19/14 12:01:00 AM,C,12.5
7/19/14 4:01:00 AM,C,12.5
7/19/14 8:01:00 AM,C,12.5
7/19/14 12:01:00 PM,C,15
7/19/14 4:01:00 PM,C,13.5
7/19/14 8:01:00 PM,C,12.5
7/20/14 12:01:00 AM,C,12.5
7/20/14 4:01:00 AM,C,12.5
7/20/14 8:01:00 AM,C,12.5
7/20/14 12:01:00 PM,C,15
7/20/14 4:01:00 PM,C,15.5
7/20/14 8:01:00 PM,C,13.5
7/21/14 12:01:00 AM,C,13
7/21/14 4:01:00 AM,C,12.5
7/21/14 8:01:00 AM,C,12.5
7/21/14 12:01:00 PM,C,12.5
7/21/14 4:01:00 PM,C,13
7/21/14 8:01:00 PM,C,13
7/22/14 12:01:00 AM,C,13
7/22/14 4:01:00 AM,C,11.5
7/22/14 8:01:00 AM,C,12.5
7/22/14 12:01:00 PM,C,13
7/22/14 4:01:00 PM,C,19
7/22/14 8:01:00 PM,C,13
7/23/14 12:01:00 AM,C,13
7/23/14 4:01:00 AM,C,12.5
7/23/14 8:01:00 AM,C,14
7/23/14 12:01:00 PM,C,14
7/23/14 4:01:00 PM,C,26.5
7/23/14 8:01:00 PM,C,22.5
7/24/14 12:01:00 AM,C,14
7/24/14 4:01:00 AM,C,13
7/24/14 8:01:00 AM,C,14
7/24/14 12:01:00 PM,C,13.5
7/24/14 4:01:00 PM,C,14
7/24/14 8:01:00 PM,C,13
7/25/14 12:01:00 AM,C,13.5
7/25/14 4:01:00 AM,C,13
7/25/14 8:01:00 AM,C,14
7/25/14 12:01:00 PM,C,14
7/25/14 4:01:00 PM,C,15
7/25/14 8:01:00 PM,C,16.5
7/26/14 12:01:00 AM,C,14
7/26/14 4:01:00 AM,C,13.5
7/26/14 8:01:00 AM,C,14
7/26/14 12:01:00 PM,C,14
7/26/14 4:01:00 PM,C,14.5
7/26/14 8:01:00 PM,C,15.5
7/27/14 12:01:00 AM,C,14
7/27/14 4:01:00 AM,C,14
7/27/14 8:01:00 AM,C,15
7/27/14 12:01:00 PM,C,18.5
7/27/14 4:01:00 PM,C,15
7/27/14 8:01:00 PM,C,24
7/28/14 12:01:00 AM,C,14.5
7/28/14 4:01:00 AM,C,14.5
7/28/14 8:01:00 AM,C,15.5
7/28/14 12:01:00 PM,C,22
7/28/14 4:01:00 PM,C,15.5
7/28/14 8:01:00 PM,C,16
7/29/14 12:01:00 AM,C,15
7/29/14 4:01:00 AM,C,14.5
7/29/14 8:01:00 AM,C,15
7/29/14 12:01:00 PM,C,19
7/29/14 4:01:00 PM,C,15
7/29/14 8:01:00 PM,C,16.5
7/30/14 12:01:00 AM,C,13
7/30/14 4:01:00 AM,C,14.5
7/30/14 8:01:00 AM,C,12.5
7/30/14 12:01:00 PM,C,20
7/30/14 4:01:00 PM,C,16
7/30/14 8:01:00 PM,C,22
7/31/14 12:01:00 AM,C,12.5
7/31/14 4:01:00 AM,C,14.5
7/31/14 8:01:00 AM,C,14
7/31/14 12:01:00 PM,C,21
7/31/14 4:01:00 PM,C,16
7/31/14 8:01:00 PM,C,24.5
8/1/14 12:01:00 AM,C,12.5
8/1/14 4:01:00 AM,C,14
8/1/14 8:01:00 AM,C,14.5
8/1/14 12:01:00 PM,C,20.5
8/1/14 4:01:00 PM,C,15
8/1/14 8:01:00 PM,C,14.5
8/2/14 12:01:00 AM,C,11.5
8/2/14 4:01:00 AM,C,13
8/2/14 8:01:00 AM,C,13
8/2/14 12:01:00 PM,C,21
8/2/14 4:01:00 PM,C,14
8/2/14 8:01:00 PM,C,14
8/3/14 12:01:00 AM,C,11.5
8/3/14 4:01:00 AM,C,10
8/3/14 8:01:00 AM,C,12
8/3/14 12:01:00 PM,C,20.5
8/3/14 4:01:00 PM,C,18.5
8/3/14 8:01:00 PM,C,14.5
8/4/14 12:01:00 AM,C,13.5
8/4/14 4:01:00 AM,C,13.5
8/4/14 8:01:00 AM,C,13
8/4/14 12:01:00 PM,C,19
8/4/14 4:01:00 PM,C,22.5
8/4/14 8:01:00 PM,C,14
8/5/14 12:01:00 AM,C,14
8/5/14 4:01:00 AM,C,14
8/5/14 8:01:00 AM,C,12.5
8/5/14 12:01:00 PM,C,15.5
8/5/14 4:01:00 PM,C,18.5
8/5/14 8:01:00 PM,C,13.5
8/6/14 12:01:00 AM,C,12
8/6/14 4:01:00 AM,C,10
8/6/14 8:01:00 AM,C,11
8/6/14 12:01:00 PM,C,14.5
8/6/14 4:01:00 PM,C,28
8/6/14 8:01:00 PM,C,14.5
8/7/14 12:01:00 AM,C,13.5
8/7/14 4:01:00 AM,C,10.5
8/7/14 8:01:00 AM,C,12
8/7/14 12:01:00 PM,C,12.5
8/7/14 4:01:00 PM,C,26
8/7/14 8:01:00 PM,C,13.5
8/8/14 12:01:00 AM,C,14
8/8/14 4:01:00 AM,C,13.5
8/8/14 8:01:00 AM,C,13.5
8/8/14 12:01:00 PM,C,14
8/8/14 4:01:00 PM,C,24.5
8/8/14 8:01:00 PM,C,21
8/9/14 12:01:00 AM,C,15
8/9/14 4:01:00 AM,C,13.5
8/9/14 8:01:00 AM,C,15
8/9/14 12:01:00 PM,C,14.5
8/9/14 4:01:00 PM,C,21.5
8/9/14 8:01:00 PM,C,17.5
8/10/14 12:01:00 AM,C,15
8/10/14 4:01:00 AM,C,14.5
8/10/14 8:01:00 AM,C,16.5
8/10/14 12:01:00 PM,C,14.5
8/10/14 4:01:00 PM,C,15.5
8/10/14 8:01:00 PM,C,17
8/11/14 12:01:00 AM,C,15
8/11/14 4:01:00 AM,C,15
8/11/14 8:01:00 AM,C,15.5
8/11/14 12:01:00 PM,C,13
8/11/14 4:01:00 PM,C,14.5
8/11/14 8:01:00 PM,C,15
8/12/14 12:01:00 AM,C,13.5
8/12/14 4:01:00 AM,C,13
