1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: BA0000002BBFE721
Is Mission Active?  true
Mission Start:  Thu Jun 12 22:01:00 PDT 2014
Sample Rate:  Every 240 minute(s)
Number of Mission Samples:  2309
Total Samples:  4454
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 °C
Low Temperature Alarm:  -40 °C

Date/Time,Unit,Value
8/13/14 2:01:00 AM,C,12.5
8/13/14 6:01:00 AM,C,13
8/13/14 10:01:00 AM,C,19.5
8/13/14 2:01:00 PM,C,13.5
8/13/14 6:01:00 PM,C,14
8/13/14 10:01:00 PM,C,14.5
8/14/14 2:01:00 AM,C,12.5
8/14/14 6:01:00 AM,C,12.5
8/14/14 10:01:00 AM,C,19.5
8/14/14 2:01:00 PM,C,14
8/14/14 6:01:00 PM,C,14
8/14/14 10:01:00 PM,C,14
8/15/14 2:01:00 AM,C,13
8/15/14 6:01:00 AM,C,12.5
8/15/14 10:01:00 AM,C,15.5
8/15/14 2:01:00 PM,C,16.5
8/15/14 6:01:00 PM,C,13
8/15/14 10:01:00 PM,C,14.5
8/16/14 2:01:00 AM,C,14
8/16/14 6:01:00 AM,C,13
8/16/14 10:01:00 AM,C,18.5
8/16/14 2:01:00 PM,C,28
8/16/14 6:01:00 PM,C,15.5
8/16/14 10:01:00 PM,C,15
8/17/14 2:01:00 AM,C,13
8/17/14 6:01:00 AM,C,14.5
8/17/14 10:01:00 AM,C,19
8/17/14 2:01:00 PM,C,28
8/17/14 6:01:00 PM,C,15.5
8/17/14 10:01:00 PM,C,15
8/18/14 2:01:00 AM,C,13.5
8/18/14 6:01:00 AM,C,13.5
8/18/14 10:01:00 AM,C,16.5
8/18/14 2:01:00 PM,C,19
8/18/14 6:01:00 PM,C,13.5
8/18/14 10:01:00 PM,C,13.5
8/19/14 2:01:00 AM,C,13.5
8/19/14 6:01:00 AM,C,11
8/19/14 10:01:00 AM,C,12
8/19/14 2:01:00 PM,C,24.5
8/19/14 6:01:00 PM,C,21
8/19/14 10:01:00 PM,C,13.5
8/20/14 2:01:00 AM,C,11
8/20/14 6:01:00 AM,C,12
8/20/14 10:01:00 AM,C,12
8/20/14 2:01:00 PM,C,24.5
8/20/14 6:01:00 PM,C,19
8/20/14 10:01:00 PM,C,12
8/21/14 2:01:00 AM,C,11.5
8/21/14 6:01:00 AM,C,11
8/21/14 10:01:00 AM,C,13
8/21/14 2:01:00 PM,C,18.5
8/21/14 6:01:00 PM,C,28
8/21/14 10:01:00 PM,C,13.5
8/22/14 2:01:00 AM,C,12
8/22/14 6:01:00 AM,C,10.5
8/22/14 10:01:00 AM,C,18
8/22/14 2:01:00 PM,C,12.5
8/22/14 6:01:00 PM,C,26.5
8/22/14 10:01:00 PM,C,13
8/23/14 2:01:00 AM,C,12.5
8/23/14 6:01:00 AM,C,12.5
8/23/14 10:01:00 AM,C,18
8/23/14 2:01:00 PM,C,13
8/23/14 6:01:00 PM,C,29
8/23/14 10:01:00 PM,C,14.5
8/24/14 2:01:00 AM,C,13
8/24/14 6:01:00 AM,C,11
8/24/14 10:01:00 AM,C,17.5
8/24/14 2:01:00 PM,C,13
8/24/14 6:01:00 PM,C,21
8/24/14 10:01:00 PM,C,14.5
8/25/14 2:01:00 AM,C,12.5
8/25/14 6:01:00 AM,C,14
8/25/14 10:01:00 AM,C,15.5
8/25/14 2:01:00 PM,C,11
8/25/14 6:01:00 PM,C,16.5
8/25/14 10:01:00 PM,C,15.5
8/26/14 2:01:00 AM,C,12
8/26/14 6:01:00 AM,C,14.5
8/26/14 10:01:00 AM,C,17.5
8/26/14 2:01:00 PM,C,13.5
8/26/14 6:01:00 PM,C,20
8/26/14 10:01:00 PM,C,15.5
8/27/14 2:01:00 AM,C,13
8/27/14 6:01:00 AM,C,13.5
8/27/14 10:01:00 AM,C,17.5
8/27/14 2:01:00 PM,C,12.5
8/27/14 6:01:00 PM,C,16.5
8/27/14 10:01:00 PM,C,13.5
8/28/14 2:01:00 AM,C,11.5
8/28/14 6:01:00 AM,C,10
8/28/14 10:01:00 AM,C,17
8/28/14 2:01:00 PM,C,12
8/28/14 6:01:00 PM,C,16
8/28/14 10:01:00 PM,C,13
8/29/14 2:01:00 AM,C,11
8/29/14 6:01:00 AM,C,11.5
8/29/14 10:01:00 AM,C,12.5
8/29/14 2:01:00 PM,C,12
8/29/14 6:01:00 PM,C,12
8/29/14 10:01:00 PM,C,13.5
8/30/14 2:01:00 AM,C,12.5
8/30/14 6:01:00 AM,C,12.5
8/30/14 10:01:00 AM,C,15.5
8/30/14 2:01:00 PM,C,13.5
8/30/14 6:01:00 PM,C,13.5
8/30/14 10:01:00 PM,C,13
8/31/14 2:01:00 AM,C,12
8/31/14 6:01:00 AM,C,13
8/31/14 10:01:00 AM,C,16
8/31/14 2:01:00 PM,C,19
8/31/14 6:01:00 PM,C,13
8/31/14 10:01:00 PM,C,13
9/1/14 2:01:00 AM,C,13
9/1/14 6:01:00 AM,C,13
9/1/14 10:01:00 AM,C,15
9/1/14 2:01:00 PM,C,21.5
9/1/14 6:01:00 PM,C,14
9/1/14 10:01:00 PM,C,13.5
9/2/14 2:01:00 AM,C,13
9/2/14 6:01:00 AM,C,13
9/2/14 10:01:00 AM,C,15.5
9/2/14 2:01:00 PM,C,22
9/2/14 6:01:00 PM,C,14
9/2/14 10:01:00 PM,C,12.5
9/3/14 2:01:00 AM,C,11
9/3/14 6:01:00 AM,C,10.5
9/3/14 10:01:00 AM,C,13.5
9/3/14 2:01:00 PM,C,26
9/3/14 6:01:00 PM,C,14
9/3/14 10:01:00 PM,C,13
9/4/14 2:01:00 AM,C,10.5
9/4/14 6:01:00 AM,C,9
9/4/14 10:01:00 AM,C,11
9/4/14 2:01:00 PM,C,20
9/4/14 6:01:00 PM,C,22
9/4/14 10:01:00 PM,C,12.5
9/5/14 2:01:00 AM,C,10.5
9/5/14 6:01:00 AM,C,9.5
9/5/14 10:01:00 AM,C,11.5
9/5/14 2:01:00 PM,C,25.5
9/5/14 6:01:00 PM,C,29.5
9/5/14 10:01:00 PM,C,13
9/6/14 2:01:00 AM,C,11
9/6/14 6:01:00 AM,C,10
9/6/14 10:01:00 AM,C,11.5
9/6/14 2:01:00 PM,C,15
9/6/14 6:01:00 PM,C,26
9/6/14 10:01:00 PM,C,13
9/7/14 2:01:00 AM,C,12.5
9/7/14 6:01:00 AM,C,10.5
9/7/14 10:01:00 AM,C,17
9/7/14 2:01:00 PM,C,13
9/7/14 6:01:00 PM,C,16.5
9/7/14 10:01:00 PM,C,12
9/8/14 2:01:00 AM,C,12.5
9/8/14 6:01:00 AM,C,12.5
9/8/14 10:01:00 AM,C,15
9/8/14 2:01:00 PM,C,12.5
9/8/14 6:01:00 PM,C,22
9/8/14 10:01:00 PM,C,12.5
9/9/14 2:01:00 AM,C,11.5
9/9/14 6:01:00 AM,C,9.5
